Unnamed: 0,0,1,2,3,4,5,6
17,2,7799,6178,-5361,2496,-5042,-5571
18,2,7376,6095,-2721,2154,-5258,-5576
19,2,6996,4073,-1105,1670,-5409,-5475
20,2,6900,1748,-701,1271,-5412,-5412
21,2,6760,-438,-1072,909,-5333,-5457
22,2,6704,-1852,-2223,675,-5222,-5505
23,2,6659,-3672,-3718,522,-5071,-5619
24,2,6740,-4753,-5319,531,-4830,-5706
25,2,6797,-5165,-6588,768,-4505,-5729
26,2,7116,-4611,-7910,1192,-4137,-5686
27,2,7788,-3175,-9414,1761,-3775,-5535
28,2,8218,-814,-10687,2386,-3539,-5343
29,2,7726,3156,-9670,2964,-3535,-5367
30,2,7350,6059,-6682,3032,-3704,-5489
31,2,6812,5845,-3779,2600,-3965,-5613
32,2,6521,4124,-2207,2099,-4104,-5589
33,2,6296,1715,-1583,1651,-4108,-5566
34,2,5672,-721,-1832,1328,-3996,-5579
35,2,5024,-2117,-2926,1130,-3817,-5631
36,2,5049,-3817,-4916,1041,-3593,-5656
37,2,4989,-4522,-6594,1088,-3315,-5724
38,2,5450,-4835,-8156,1313,-3011,-5699
39,2,5940,-4654,-8988,1662,-2679,-5635
40,2,6287,-3405,-9700,2146,-2332,-5465
41,2,6868,-1419,-10757,2648,-2063,-5230
42,2,7231,1076,-11190,3167,-1944,-4982
43,2,6778,4620,-8791,3537,-2028,-5016
44,2,6199,5963,-5934,3408,-2234,-5117
45,2,5748,4832,-3664,2942,-2461,-5205
46,2,5451,2694,-2607,2483,-2528,-5357
47,2,5017,117,-2668,2122,-2468,-5449
48,2,4482,-1822,-3628,1884,-2305,-5483
49,2,4211,-3395,-5226,1774,-2050,-5526
50,2,4227,-4399,-6727,1793,-1751,-5546
51,2,4404,-4720,-8287,1987,-1413,-5493
52,2,5077,-4451,-9310,2310,-1073,-5361
53,2,5873,-3248,-10402,2766,-698,-5056
54,2,5905,-1445,-11029,3259,-426,-4662
55,2,5800,1256,-10045,3663,-376,-4524
56,2,5864,3563,-8979,3920,-410,-4425
57,2,5553,5098,-6625,3927,-541,-4465
58,2,5357,5304,-4559,3693,-712,-4560
59,2,5258,4092,-3129,3331,-832,-4718
60,2,4901,2247,-2324,2957,-884,-4868
61,2,4528,-92,-2346,2684,-792,-4983
62,2,4371,-1376,-3128,2536,-617,-5053
63,2,4397,-2818,-4265,2448,-438,-5171
64,2,4203,-3815,-5473,2475,-244,-5248
65,2,4383,-4303,-7032,2623,-17,-5269
66,2,4708,-4114,-8217,2883,204,-5206
67,2,5138,-3009,-8675,3233,407,-5007
68,2,5579,-954,-9424,3654,614,-4638
69,2,5504,1993,-8829,4064,676,-4383
70,2,4936,4714,-6822,4222,565,-4421
71,2,4403,5126,-4480,4050,358,-4500
72,2,4077,4371,-2602,3719,196,-4584
73,2,3982,2686,-1795,3382,139,-4718
74,2,3600,993,-1472,3100,146,-4847
75,2,3392,-738,-1934,2862,236,-4994
76,2,3189,-2395,-2856,2696,383,-5149
77,2,2986,-3554,-4181,2615,574,-5295
78,2,2652,-4470,-5700,2666,828,-5380
79,2,2613,-4906,-7471,2829,1139,-5378
80,2,2990,-4795,-9217,3099,1467,-5325
81,2,3201,-3405,-10489,3495,1762,-5104
82,2,3525,-976,-11309,3959,1963,-4670
83,2,3450,2674,-10165,4435,1955,-4509
84,2,3218,4861,-7784,4458,1787,-4420
85,2,2924,4780,-5268,4199,1545,-4530
86,2,2933,3535,-3479,3859,1391,-4659
87,2,3006,1874,-2349,3512,1318,-4749
88,2,2765,47,-1957,3201,1341,-4879
89,2,2135,-1745,-2343,2972,1484,-5037
90,2,1579,-3186,-3863,2842,1712,-5169
91,2,1383,-4478,-5697,2809,1960,-5339
92,2,1258,-4985,-7411,2948,2264,-5347
93,2,1602,-4929,-8676,3204,2585,-5234
94,2,2318,-3666,-9737,3528,2880,-4989
95,2,3106,-2003,-10082,3842,3115,-4631
96,2,3469,-301,-10151,4131,3242,-4258
97,2,2999,1967,-9509,4424,3237,-3896
98,2,2523,4435,-7000,4548,3044,-3869
99,2,2344,4806,-4748,4341,2811,-4023
100,2,1890,3885,-2661,3962,2640,-4223
101,2,1640,1830,-1757,3560,2595,-4390
102,2,1235,-339,-1710,3253,2657,-4546
103,2,833,-2169,-2166,3049,2779,-4710
104,2,453,-3251,-3098,2916,2943,-4864
105,2,384,-4713,-4431,2879,3144,-5019
106,2,293,-5453,-5858,2980,3411,-5080
107,2,393,-5774,-7233,3200,3733,-5005
108,2,593,-5015,-8468,3515,4071,-4764
109,2,1434,-3057,-9261,3880,4349,-4382
110,2,1729,-838,-9573,4245,4528,-3994
111,2,1736,1842,-8987,4549,4569,-3680
112,2,1585,4191,-7496,4706,4461,-3695
113,2,1176,4859,-4963,4580,4260,-3947
114,2,852,3863,-3247,4271,4086,-4264
115,2,764,1918,-2324,3970,4019,-4580
116,2,901,-168,-2475,3767,4070,-4821
117,2,1002,-1837,-3406,3681,4171,-5002
118,2,1021,-2637,-4319,3683,4279,-5108
119,2,991,-2652,-4841,3703,4360,-5101
120,2,1442,-2714,-4870,3746,4406,-5060
121,2,1549,-2663,-4846,3851,4452,-4857
122,2,1559,-1913,-4784,4081,4492,-4454
123,2,518,213,-4832,4431,4516,-3762
124,2,-1162,2556,-4059,4925,4517,-3056
125,2,-3408,4148,-3572,5396,4456,-2559
126,2,-5722,4778,-3848,5738,4338,-2266
127,2,-7114,4443,-4405,5927,4222,-2258
128,2,-8597,2925,-5221,5952,4067,-2263
129,2,-9068,2292,-5628,5925,3988,-2312
130,2,-9361,1895,-5922,5886,3911,-2338
131,2,-9588,1606,-6145,5851,3838,-2353
132,2,-9714,1440,-6289,5828,3767,-2360
133,2,-9812,1355,-6384,5806,3698,-2366
134,2,-9848,1254,-6484,5779,3630,-2373
135,2,-9882,1214,-6580,5755,3562,-2381
136,2,-9874,1170,-6637,5730,3491,-2388
137,2,-9866,1166,-6693,5705,3421,-2400
138,2,-9846,1150,-6749,5681,3352,-2409
139,2,-9826,1122,-6774,5656,3282,-2419
140,2,-9767,1133,-6822,5628,3214,-2428
141,2,-9728,1140,-6862,5606,3149,-2434
142,2,-9681,1167,-6854,5584,3081,-2437
143,2,-9630,1165,-6895,5560,3014,-2442
144,2,-9579,1170,-6914,5538,2946,-2448
145,2,-9529,1199,-6925,5516,2878,-2452
146,2,-9474,1204,-6955,5491,2811,-2456
147,2,-9419,1203,-6962,5469,2744,-2459
148,2,-9369,1225,-6963,5449,2676,-2463
149,2,-9309,1221,-6978,5427,2608,-2466
150,2,-9255,1224,-6991,5406,2539,-2469
151,2,-9201,1248,-7003,5385,2472,-2471
152,2,-9146,1258,-7011,5363,2404,-2475
153,2,-9087,1271,-7015,5341,2337,-2478
154,2,-9034,1282,-7018,5320,2269,-2483
155,2,-8982,1296,-7042,5299,2200,-2488
156,3,-11218,4496,-1320,5226,1269,-4045
157,3,-12369,4581,-1221,5330,1642,-4176
158,3,-12478,3463,-1894,5271,2052,-4404
159,3,-11788,1496,-3087,5174,2485,-4630
160,3,-10274,-875,-5034,5102,2919,-4766
161,3,-8851,-2832,-6879,5131,3349,-4863
162,3,-7332,-4588,-8809,5279,3813,-4825
163,3,-5424,-4827,-10812,5568,4240,-4628
164,3,-3412,-4159,-12660,5958,4631,-4047
165,3,-2635,-324,-12764,6493,4798,-3492
166,3,-2090,3969,-11136,6777,4563,-3354
167,3,-2019,4497,-6953,6476,4188,-3658
168,3,-1900,3190,-4571,6060,3998,-3971
169,3,-1802,1061,-3390,5728,3973,-4291
170,3,-2126,-986,-3241,5529,4062,-4599
171,3,-2246,-2687,-3931,5404,4203,-4886
172,3,-2281,-3617,-5366,5416,4458,-5053
173,3,-1815,-5111,-7073,5533,4789,-5131
174,3,-1522,-5760,-8628,5786,5190,-5020
175,3,-745,-4611,-10217,6159,5542,-4620
176,3,578,-2146,-10821,6540,5740,-4005
177,3,367,924,-10331,6901,5742,-3510
178,3,107,3905,-7676,7061,5592,-3307
179,3,-413,4964,-5153,6834,5297,-3769
180,3,-1008,2552,-3417,6443,5157,-4462
181,3,-1613,-142,-2759,6133,5220,-4889
182,3,-2168,-2592,-3186,5999,5436,-5128
183,3,-2882,-3509,-4212,6028,5713,-5324
184,3,-2489,-4845,-6046,6084,5970,-5453
185,3,-2045,-5594,-7366,6240,6262,-5479
186,3,-1651,-5216,-8637,6473,6588,-5289
187,3,-736,-4197,-9607,6756,6903,-4945
188,3,181,-2801,-10252,7005,7115,-4406
189,3,-235,-152,-10082,7310,7171,-3717
190,3,-691,2972,-8401,7558,7018,-3308
191,3,-912,4422,-5886,7398,6753,-3282
192,3,-1393,3830,-3498,7081,6497,-3758
193,3,-1738,1884,-2049,6734,6375,-4272
194,3,-1572,-571,-1790,6469,6388,-4669
195,3,-1813,-2307,-1955,6368,6497,-4974
196,3,-2037,-3573,-2581,6374,6677,-5219
197,3,-1791,-4834,-3869,6421,6886,-5359
198,3,-1211,-5417,-5203,6540,7101,-5409
