Unnamed: 0,0,1,2,3,4,5,6
14,2,1739,-4982,-9194,-276,-1455,-2451
15,2,3890,-3677,-9880,124,-1277,-2330
16,2,5086,-1638,-10322,517,-1209,-2097
17,2,5520,830,-9693,795,-1300,-1972
18,2,5495,2840,-7520,843,-1465,-2043
19,2,5423,2610,-5241,583,-1621,-2236
20,2,4680,1817,-3350,167,-1638,-2458
21,2,4162,-545,-2974,-204,-1475,-2637
22,2,4293,-2966,-3726,-417,-1221,-2669
23,2,4123,-4561,-4749,-492,-939,-2765
24,2,3630,-5757,-6456,-435,-618,-2740
25,2,3511,-6274,-8439,-266,-235,-2657
26,2,3870,-6130,-10151,10,109,-2512
27,2,4367,-4804,-11993,371,321,-2228
28,2,4953,-2612,-12331,813,335,-1970
29,2,4876,769,-10711,1173,156,-1914
30,2,4298,2822,-6995,1160,-66,-2172
31,2,3776,2134,-4426,809,-165,-2449
32,2,3076,47,-3150,426,-64,-2631
33,2,2624,-2770,-3076,125,170,-2704
34,2,2150,-4587,-3885,-4,489,-2772
35,2,1917,-5634,-5354,-31,817,-2792
36,2,1887,-6494,-6734,-20,1152,-2737
37,2,2100,-6905,-8332,84,1511,-2613
38,2,2718,-6717,-10040,274,1841,-2412
39,2,3382,-5941,-11693,533,2117,-2067
40,2,3697,-3765,-12870,893,2217,-1621
41,2,3530,-102,-11018,1324,2023,-1562
42,2,3544,1266,-8066,1232,1879,-1524
43,2,3317,1447,-5944,1006,1784,-1670
44,2,3322,150,-4271,686,1788,-1797
45,2,3423,-1366,-3352,405,1885,-1886
46,2,2970,-2835,-3222,168,2048,-2020
47,2,2548,-4470,-3776,-11,2276,-2136
48,2,2071,-5933,-4878,-101,2527,-2244
49,2,2011,-6983,-6304,-107,2788,-2292
50,2,2135,-7228,-7982,34,3044,-2261
51,2,2420,-6813,-8768,267,3239,-2076
52,2,2992,-5198,-9773,531,3371,-1691
53,2,3240,-2828,-9797,819,3334,-1391
54,2,3273,-333,-8663,1051,3184,-1259
55,2,3170,1120,-6298,1127,3038,-1365
56,2,2762,1430,-4290,977,2925,-1503
57,2,2030,675,-2443,704,2883,-1715
58,2,1029,-2791,-1838,144,3168,-2210
59,2,590,-4103,-3024,-25,3449,-2416
60,2,99,-5607,-4795,-110,3729,-2605
61,2,87,-7193,-6526,-58,4024,-2684
62,2,52,-7540,-7798,144,4298,-2635
63,2,505,-6594,-8965,387,4494,-2392
64,2,1475,-5084,-9969,605,4585,-2081
65,2,2115,-3138,-10322,771,4575,-1700
66,2,2050,-340,-8894,996,4401,-1454
67,2,1916,1656,-6492,1043,4189,-1543
68,2,1219,1220,-3683,805,4069,-1943
69,2,173,-538,-2441,419,4135,-2189
70,2,-736,-3148,-2270,96,4346,-2428
71,2,-883,-5194,-3138,-153,4630,-2613
72,2,-1251,-6390,-4436,-252,4924,-2812
73,2,-1487,-7234,-5683,-262,5179,-2938
74,2,-1465,-7741,-6931,-202,5450,-2950
75,2,-1004,-7949,-8151,-152,5744,-2830
76,2,-465,-7280,-9218,-52,6017,-2549
77,2,147,-5951,-9770,59,6197,-2145
78,2,911,-4050,-10134,114,6288,-1570
79,2,1085,-1658,-9097,226,6233,-1068
80,2,1270,370,-7603,472,6045,-1108
