Unnamed: 0,0,1,2,3,4,5,6
15,2,-7039,367,-578,-853,-4190,-2317
16,2,-7893,912,-602,-962,-3791,-2489
17,2,-7192,683,-1791,-1068,-3354,-2641
18,2,-5419,-409,-3347,-1134,-2938,-2793
19,2,-3407,-1909,-4848,-1125,-2543,-2907
20,2,-1368,-3248,-6730,-1003,-2150,-2960
21,2,537,-4305,-8310,-780,-1783,-2915
22,2,2234,-4362,-10091,-442,-1471,-2788
23,2,4182,-3286,-11504,-55,-1281,-2490
24,2,5417,-1275,-11938,357,-1240,-2089
25,2,5655,1243,-10316,621,-1425,-2241
26,2,5623,2537,-7332,496,-1597,-2442
27,2,5333,1634,-5103,95,-1679,-2612
28,2,4929,-819,-4083,-265,-1602,-2841
29,2,4729,-3002,-4191,-464,-1393,-2919
30,2,4598,-4069,-4908,-532,-1123,-2965
31,2,4276,-5167,-6175,-515,-815,-3019
32,2,4196,-5925,-7623,-381,-497,-3016
33,2,4318,-5933,-9077,-164,-197,-2953
34,2,4884,-5747,-10559,114,67,-2814
35,2,5688,-4166,-12058,482,264,-2505
36,2,5644,-1799,-11330,851,191,-2354
37,2,5863,419,-8551,1031,31,-2493
38,2,5798,886,-6199,856,-70,-2761
39,2,5555,60,-4861,563,-57,-2938
40,2,5130,-1780,-4049,278,80,-3021
41,2,4300,-3828,-4087,74,338,-3063
42,2,3490,-5100,-5230,-14,643,-3120
43,2,3299,-5845,-6850,1,908,-3232
44,2,3399,-6139,-8438,134,1141,-3251
45,2,3721,-5911,-9618,352,1390,-3106
46,2,4305,-5046,-10639,604,1613,-2841
47,2,5000,-3637,-11114,843,1752,-2483
48,2,5005,-1783,-10605,1049,1782,-2106
49,2,5321,408,-9214,1216,1657,-1873
50,2,5001,1907,-6368,1211,1514,-1933
51,2,4621,1435,-4250,918,1440,-2132
52,2,4018,-246,-3678,635,1536,-2373
53,2,3387,-2551,-4157,393,1730,-2552
54,2,3059,-4285,-5139,243,1986,-2653
55,2,2470,-5482,-6369,222,2271,-2742
56,2,2136,-6474,-7947,293,2614,-2649
57,2,2364,-6571,-9276,481,2916,-2494
58,2,2659,-6191,-10264,713,3127,-2231
59,2,3285,-4408,-11237,961,3282,-1726
60,2,3676,-1713,-10483,1238,3242,-1513
61,2,3620,246,-8197,1369,3095,-1506
62,2,3501,912,-6193,1249,2978,-1690
63,2,3262,-270,-4470,1016,2994,-1986
64,2,3049,-1725,-4011,768,3129,-2174
65,2,2687,-3202,-4322,594,3312,-2391
66,2,1951,-4735,-5315,523,3516,-2642
67,2,1340,-6188,-6751,537,3772,-2738
68,2,1131,-6963,-8445,635,4107,-2634
69,2,1523,-6428,-9948,803,4401,-2348
70,2,2102,-5170,-10560,990,4550,-2034
71,2,2681,-3494,-10260,1108,4575,-1602
72,2,3175,-1974,-8922,1242,4481,-1375
73,2,3594,-760,-7249,1277,4405,-1267
74,2,3560,-51,-5759,1238,4347,-1292
75,2,3376,81,-4421,1118,4304,-1365
76,2,3000,-363,-3244,958,4304,-1536
77,2,2550,-1704,-2763,737,4385,-1791
78,2,2114,-3354,-2801,539,4575,-2026
79,2,1419,-4611,-3715,380,4813,-2228
80,2,824,-6039,-5110,331,5073,-2399
81,2,524,-7220,-6616,340,5340,-2431
82,2,508,-7303,-7836,447,5593,-2322
83,2,847,-6737,-8845,588,5784,-2082
84,2,1375,-5604,-9287,731,5891,-1762
85,2,2074,-4143,-9194,775,5955,-1284
86,2,2442,-2527,-8733,811,5934,-850
87,2,2380,-668,-7456,889,5820,-625
88,2,2298,634,-5621,879,5685,-632
89,2,1835,969,-3945,714,5576,-832
90,2,1420,-130,-2781,472,5561,-1152
91,2,1174,-2263,-2088,219,5648,-1486
92,2,754,-4181,-2294,6,5846,-1739
93,2,215,-5216,-3193,-99,6073,-1971
94,2,-301,-6148,-4522,-149,6303,-2173
95,2,-453,-7575,-6081,-167,6552,-2256
96,2,-593,-7942,-7161,-96,6796,-2154
97,2,-246,-7274,-8136,32,6946,-1819
98,2,289,-5766,-7951,144,7004,-1316
99,2,749,-3565,-7673,251,6982,-775
100,2,1055,-1210,-6924,428,6876,-507
101,2,1159,277,-5329,477,6741,-552
102,2,1204,699,-3673,367,6631,-766
103,2,715,234,-2376,112,6597,-1007
104,2,68,-1187,-1403,-159,6635,-1320
105,2,-155,-2943,-1235,-395,6760,-1633
106,2,49,-4742,-1842,-600,6961,-1901
107,2,-229,-5742,-2713,-726,7182,-2108
108,2,-686,-6560,-3653,-780,7388,-2242
109,2,-454,-7367,-4702,-826,7600,-2265
110,2,-626,-7218,-5345,-799,7772,-2209
111,2,-402,-6732,-5902,-757,7898,-2019
112,2,292,-6157,-6365,-693,8000,-1717
113,2,910,-4803,-6489,-599,8048,-1302
114,2,1115,-3048,-6276,-395,7970,-962
115,2,472,-1893,-5446,-129,7740,-964
116,2,-157,-1813,-4420,-6,7491,-1154
117,2,-1082,-1937,-3748,-21,7232,-1168
118,2,-2272,-1545,-2560,-54,6919,-976
119,2,-6318,-108,-940,80,6123,-312
120,2,-8211,395,-834,257,5703,-21
121,2,-9323,282,-1167,450,5368,-58
122,2,-9869,12,-1867,503,5148,-129
123,2,-10274,-464,-2391,486,5016,-138
124,2,-10480,-531,-3269,456,4944,-109
125,2,-10597,-674,-4074,458,4889,-143
126,2,-10755,-888,-4688,450,4830,-171
127,2,-10809,-1004,-5160,446,4766,-191
128,2,-10838,-1059,-5432,444,4699,-204
129,2,-10854,-1117,-5653,437,4632,-220
130,2,-10846,-1153,-5847,435,4567,-239
131,2,-10822,-1165,-5944,434,4500,-251
132,2,-10794,-1164,-6048,432,4432,-261
133,2,-10772,-1207,-6114,429,4366,-277
134,2,-10735,-1182,-6173,425,4300,-289
135,2,-10690,-1190,-6222,420,4234,-302
136,2,-10652,-1176,-6250,416,4167,-318
137,2,-10598,-1170,-6280,410,4101,-334
138,2,-10546,-1145,-6287,405,4031,-350
139,2,-10496,-1123,-6306,401,3961,-368
140,2,-10448,-1114,-6328,397,3890,-386
141,2,-10388,-1077,-6363,392,3821,-402
142,2,-10330,-1041,-6396,387,3750,-420
143,2,-10285,-1017,-6411,385,3679,-435
144,2,-10217,-993,-6427,381,3607,-450
145,2,-10153,-963,-6460,377,3537,-465
146,2,-10100,-952,-6504,372,3467,-480
147,2,-10055,-936,-6524,367,3395,-492
148,2,-10005,-924,-6572,363,3326,-503
149,2,-9954,-914,-6589,358,3257,-514
150,2,-9900,-890,-6621,353,3186,-527
151,2,-9847,-894,-6658,349,3116,-539
152,2,-9783,-873,-6673,344,3048,-547
153,3,-11681,52,-1468,459,2617,-1246
154,3,-11932,377,-1071,435,2919,-1519
155,3,-10985,253,-1159,394,3261,-1797
156,3,-9583,-880,-1978,399,3618,-2107
157,3,-7900,-2219,-3254,439,3992,-2321
158,3,-6531,-3465,-4919,469,4387,-2366
159,3,-4985,-4678,-6965,509,4758,-2341
160,3,-3140,-5282,-8381,652,5032,-2313
161,3,-1476,-4759,-9419,800,5231,-2003
162,3,-123,-3726,-9772,902,5339,-1477
163,3,792,-2046,-9512,1071,5321,-1034
164,3,1199,122,-8307,1294,5176,-821
165,3,1114,1484,-6388,1436,5020,-1053
166,3,1066,1420,-4453,1232,4912,-1356
167,3,347,295,-3010,941,4901,-1786
168,3,-235,-1786,-2402,663,5057,-2151
169,3,-720,-4174,-3450,505,5339,-2401
170,3,-781,-5739,-5031,468,5666,-2503
171,3,-733,-6469,-6415,548,5981,-2472
172,3,60,-6429,-7746,658,6201,-2281
173,3,402,-5905,-7837,762,6298,-2013
174,3,965,-4848,-7842,894,6389,-1683
175,3,1701,-3157,-8447,914,6439,-1171
176,3,1765,-283,-7292,1090,6303,-912
177,3,1221,953,-4926,1137,6078,-1234
178,3,885,-612,-3380,1000,6003,-1752
179,3,543,-2136,-2557,744,6079,-2062
180,3,-35,-3879,-2147,555,6215,-2354
181,3,-517,-5319,-2523,425,6401,-2571
182,3,-1173,-5981,-3425,389,6658,-2727
183,3,-1081,-6669,-4787,364,6961,-2789
184,3,-1026,-7022,-6132,380,7252,-2744
185,3,-575,-7030,-7287,418,7509,-2552
186,3,129,-6403,-8112,489,7717,-2264
187,3,657,-5144,-8253,469,7826,-1756
188,3,1141,-3386,-8256,519,7845,-1244
189,3,1293,-1536,-6692,669,7715,-931
190,3,1285,-261,-5277,848,7561,-962
191,3,965,187,-3595,844,7435,-1242
192,3,599,-508,-2259,698,7396,-1617
193,3,464,-1774,-1460,401,7436,-1927
194,3,86,-2988,-1032,154,7525,-2232
195,3,-337,-4160,-1176,-14,7661,-2527
196,3,-731,-5177,-1922,-139,7850,-2734
197,3,-1019,-5760,-2925,-224,8061,-2898
198,3,-1235,-6300,-3742,-295,8281,-3020
199,3,-1057,-7113,-4820,-338,8513,-3065
200,3,-734,-7183,-5751,-322,8735,-2931
201,3,-302,-6690,-6353,-278,8893,-2600
202,3,213,-5503,-6290,-231,8956,-2161
203,3,465,-4111,-6093,-233,8970,-1673
204,3,716,-2396,-5828,-181,8900,-1250
205,3,524,-257,-4374,57,8725,-1092
206,3,-28,450,-2681,148,8562,-1388
207,3,-313,184,-1229,-105,8459,-1820
208,3,-898,-1043,-316,-353,8434,-2327
209,3,-1285,-2681,178,-619,8493,-2759
210,3,-1531,-4049,-38,-823,8639,-3113
211,3,-1964,-5146,-834,-976,8848,-3391
212,3,-2259,-6130,-2450,-1084,9097,-3585
213,3,-2150,-6703,-3809,-1163,9337,-3608
214,3,-1725,-6689,-4795,-1283,9601,-3430
215,3,-989,-5957,-5710,-1439,9816,-2990
216,3,-224,-4626,-6135,-1495,9876,-2432
217,3,230,-1186,-4568,-1380,9733,-1479
218,3,-55,59,-2842,-1213,9565,-1498
219,3,-280,555,-1293,-1283,9440,-1805
220,3,-708,165,-29,-1514,9368,-2355
221,3,-1250,-1616,429,-1730,9377,-3021
222,3,-1743,-3533,8,-1964,9473,-3563
223,3,-2133,-4824,-935,-2185,9639,-3971
224,3,-2427,-6002,-2071,-2344,9840,-4273
225,3,-2543,-6753,-3328,-2456,10053,-4373
226,3,-1996,-6854,-4402,-2502,10260,-4238
227,3,-1300,-6469,-5013,-2587,10424,-3923
228,3,-768,-5330,-5116,-2760,10533,-3416
229,3,-372,-3988,-4903,-2858,10575,-2895
230,3,221,-2599,-4595,-2925,10544,-2434
231,3,293,-1230,-3922,-2849,10433,-2071
232,3,-160,-5,-2409,-2635,10280,-1938
233,3,-271,711,-805,-2657,10121,-2140
234,3,-833,549,635,-2872,9992,-2593
235,3,-1774,-2479,1050,-3518,10013,-3888
236,3,-1796,-4139,122,-3913,10157,-4424
237,3,-2213,-5409,-882,-4195,10331,-4813
238,3,-2450,-6268,-2153,-4532,10544,-4923
239,3,-2140,-6470,-3177,-4851,10790,-4865
240,3,-1671,-6105,-4173,-5192,11026,-4587
241,3,-1064,-5174,-4951,-5386,11188,-4089
242,3,-391,-3813,-5493,-5698,11301,-3375
243,3,-269,-1993,-5628,-5712,11289,-2551
244,3,-889,323,-3615,-5029,11100,-2101
245,3,-1204,1441,-1551,-5021,10876,-2287
246,3,-1677,1048,26,-5226,10693,-2889
247,3,-2154,-537,899,-5596,10584,-3628
248,3,-2458,-2464,1123,-6138,10569,-4243
249,3,-2627,-3901,1125,-6627,10623,-4725
250,3,-2546,-4833,683,-7091,10731,-5064
251,3,-2060,-5472,-106,-7560,10883,-5298
252,3,-1679,-5807,-895,-7933,11039,-5417
253,3,-1530,-5738,-1614,-8157,11176,-5400
254,3,-1214,-5482,-2103,-8234,11290,-5182
255,3,-1127,-4697,-2371,-8130,11379,-4743
256,3,-1101,-3691,-2778,-7937,11397,-4222
257,3,-1689,-2604,-2578,-7450,11257,-3657
258,3,-2672,-1445,-1752,-6839,10989,-3024
259,3,-4034,3,-449,-6363,10678,-2290
260,3,-5912,1122,476,-5832,10314,-1572
261,3,-8205,1540,792,-5282,9905,-962
262,3,-10143,1660,721,-4905,9555,-449
263,3,-11228,1456,110,-4460,9263,-326
264,3,-11883,982,-597,-4137,9061,-406
265,3,-12442,608,-1406,-4085,8966,-379
266,3,-12736,101,-2153,-4061,8918,-420
267,3,-12989,-228,-2838,-4072,8891,-456
268,3,-13204,-505,-3288,-4068,8849,-494
269,3,-13304,-599,-3595,-4045,8802,-523
270,3,-13379,-634,-3808,-4028,8754,-541
271,3,-13408,-688,-3960,-4010,8707,-574
272,3,-13425,-692,-4108,-3984,8657,-607
273,3,-13432,-711,-4213,-3960,8605,-638
274,3,-13416,-726,-4276,-3936,8553,-670
275,3,-13416,-717,-4345,-3917,8498,-692
276,3,-13402,-684,-4402,-3898,8443,-714
277,3,-13372,-660,-4436,-3881,8389,-732
278,3,-13354,-641,-4476,-3865,8336,-750
279,3,-13307,-625,-4509,-3851,8282,-763
280,3,-13283,-590,-4532,-3832,8226,-777
281,3,-13243,-579,-4571,-3813,8170,-793
282,3,-13219,-567,-4586,-3797,8116,-804
283,3,-13182,-557,-4638,-3783,8061,-815
