Unnamed: 0,0,1,2,3,4,5,6
15,2,-6105,623,-707,-510,-4687,-2062
16,2,-6500,318,-716,-794,-4308,-2096
17,2,-6557,-867,-1648,-1113,-3861,-2194
18,2,-5511,-2714,-3478,-1290,-3396,-2318
19,2,-4257,-4389,-5632,-1268,-2949,-2445
20,2,-3053,-5681,-8791,-1045,-2475,-2526
21,2,-1512,-6531,-11856,-646,-2095,-2504
22,2,847,-4429,-14368,-42,-1836,-2140
23,2,2604,-1463,-14366,484,-1863,-1947
24,2,3219,2209,-10925,829,-2122,-2035
25,2,3348,3691,-7028,556,-2378,-2116
26,2,3167,2076,-5012,-11,-2452,-2332
27,2,3214,-905,-4241,-452,-2297,-2567
28,2,2725,-2740,-5112,-653,-2027,-2713
29,2,2386,-4480,-6974,-714,-1775,-2852
30,2,2542,-5897,-8672,-612,-1532,-2953
31,2,3043,-6178,-9800,-335,-1289,-3012
32,2,3915,-5973,-10595,36,-1059,-2982
33,2,5073,-2234,-12782,935,-698,-2439
34,2,5505,848,-12009,1276,-834,-2298
35,2,5119,3665,-8613,1321,-1160,-2473
36,2,3550,3490,-4999,847,-1415,-2767
37,2,2939,92,-3662,338,-1340,-2992
38,2,2524,-2120,-4027,74,-1085,-3084
39,2,2406,-3682,-5299,-12,-809,-3267
40,2,2346,-4839,-6684,-5,-572,-3423
41,2,2357,-5573,-8280,107,-309,-3476
42,2,2729,-5935,-9594,318,-32,-3445
43,2,3682,-5793,-10510,597,228,-3373
44,2,4467,-5147,-11351,900,446,-3191
45,2,4807,-3650,-12323,1227,599,-2904
46,2,4929,-1050,-12702,1588,585,-2542
47,2,4707,2380,-9779,1853,362,-2552
48,2,4442,3688,-6948,1697,139,-2522
49,2,3716,3125,-4464,1369,4,-2710
50,2,2995,923,-2959,952,22,-2839
51,2,2501,-1530,-2741,637,212,-2968
52,2,1944,-3315,-3939,443,474,-3123
53,2,1162,-4804,-5938,377,768,-3276
54,2,680,-6171,-8285,518,1105,-3347
55,2,1107,-6640,-10234,804,1398,-3241
56,2,1911,-5973,-11340,1194,1627,-3087
57,2,2788,-3432,-12390,1656,1762,-2671
58,2,2837,461,-11101,2083,1645,-2527
59,2,2908,2667,-8412,2073,1394,-2634
60,2,2316,2715,-5170,1745,1188,-2826
61,2,1981,1007,-3552,1336,1162,-3039
62,2,1696,-851,-3176,1039,1289,-3292
63,2,1221,-2508,-4183,873,1468,-3547
64,2,862,-4341,-5814,826,1661,-3773
65,2,611,-5835,-7657,891,1906,-3907
66,2,594,-6254,-9381,1117,2220,-3882
67,2,943,-5782,-10390,1440,2514,-3675
68,2,1694,-4367,-11291,1803,2772,-3295
69,2,2536,-1787,-11909,2193,2883,-2852
70,2,2020,1908,-9209,2576,2706,-2842
71,2,2051,3694,-6409,2454,2472,-2853
72,2,1279,3805,-3771,2102,2269,-3034
73,2,515,2301,-2306,1648,2203,-3312
74,2,-137,-1167,-2733,1324,2342,-3689
75,2,-545,-2854,-4166,1188,2574,-3893
76,2,-713,-3938,-5737,1192,2792,-4092
77,2,-226,-5277,-7283,1279,3005,-4204
78,2,22,-5623,-8538,1465,3239,-4186
79,2,648,-5439,-9410,1721,3508,-4012
