Unnamed: 0,0,1,2,3,4,5,6
14,2,3407,1126,-3919,-800,-4375,-1596
15,2,3842,2655,-3256,-461,-4576,-1663
16,2,3533,3765,-2098,-252,-4910,-1662
17,2,2793,4326,-1240,-173,-5238,-1596
18,2,1719,4502,-211,-328,-5514,-1549
19,2,672,3790,1232,-638,-5575,-1572
20,2,-705,3516,2144,-846,-5319,-1616
21,2,-1157,3251,1950,-964,-4936,-1803
22,2,-318,3243,1333,-1017,-4611,-2174
23,2,1154,2560,363,-1033,-4352,-2590
24,2,2490,1802,-748,-955,-4146,-2939
25,2,3461,1238,-1694,-799,-3968,-3209
26,2,4162,1157,-2808,-538,-3818,-3415
27,2,5154,2083,-3455,-148,-3799,-3578
28,2,5259,3819,-2593,268,-3940,-3673
29,2,5261,5281,-1792,630,-4071,-3617
30,2,4741,5848,-904,812,-4262,-3585
31,2,3572,6046,-404,874,-4443,-3527
32,2,2473,5757,-370,893,-4567,-3444
33,2,1676,5466,-406,854,-4602,-3395
34,2,606,5519,500,733,-4549,-3446
35,2,5,5497,1274,575,-4352,-3472
36,2,288,5111,1391,398,-4093,-3645
37,2,898,4271,982,291,-3830,-3875
38,2,1585,3361,495,249,-3585,-4117
39,2,2433,2248,-294,287,-3338,-4322
40,2,3455,1619,-1250,393,-3115,-4507
41,2,4446,1217,-2099,525,-2935,-4681
42,2,5250,1368,-2901,766,-2765,-4809
43,2,5749,2384,-3228,1117,-2659,-4872
44,2,6296,3706,-3073,1446,-2700,-4888
45,2,6131,4679,-2556,1752,-2821,-4857
46,2,4965,5846,-1599,2066,-2972,-4750
47,2,3782,6455,-656,2203,-3160,-4679
48,2,2367,6601,325,2159,-3291,-4701
49,2,1154,6277,1218,2049,-3237,-4693
50,2,270,6042,1537,1933,-3056,-4712
51,2,203,5686,1586,1829,-2836,-4838
52,2,859,5353,1276,1756,-2607,-5009
53,2,1839,4408,603,1693,-2403,-5215
54,2,2670,3352,102,1666,-2215,-5366
55,2,3415,2157,-540,1679,-2022,-5512
56,2,3911,1433,-1125,1772,-1825,-5631
57,2,4526,1338,-1792,1953,-1634,-5713
58,2,5034,1684,-2372,2195,-1489,-5784
59,2,5127,2595,-2577,2533,-1382,-5804
60,2,4958,3874,-2385,2923,-1310,-5757
61,2,4356,5538,-2005,3312,-1325,-5638
62,2,3490,6638,-1280,3557,-1489,-5559
63,2,2465,7168,-522,3666,-1644,-5497
64,2,1432,7262,-111,3641,-1767,-5458
65,2,477,7110,546,3528,-1815,-5469
66,2,-72,6847,1307,3395,-1737,-5479
67,2,-425,6530,1899,3253,-1563,-5582
68,2,-88,6225,1733,3135,-1349,-5736
69,2,882,5694,1144,3042,-1157,-5948
70,2,1732,4394,605,2995,-1023,-6176
71,2,2069,3214,372,3022,-868,-6364
72,2,2460,2532,-272,3140,-653,-6481
73,2,3125,2391,-1342,3337,-435,-6564
74,2,3673,2705,-2253,3626,-281,-6598
75,2,3683,3810,-2315,4032,-155,-6541
76,2,3452,5707,-2041,4496,-89,-6378
77,2,3009,7084,-1315,4806,-190,-6216
78,2,2231,7746,-557,4961,-378,-6086
79,2,1346,7909,-38,4955,-574,-6043
80,2,397,7838,512,4859,-690,-6048
81,2,-406,7361,1166,4723,-680,-6112
82,2,-1040,7000,1806,4625,-548,-6173
83,2,-951,6809,2156,4554,-357,-6289
84,2,-650,6566,2295,4478,-157,-6492
85,2,-4,5676,1438,4420,37,-6707
86,2,695,4741,716,4413,210,-6937
87,2,1597,3664,-136,4476,405,-7127
88,2,2194,3115,-974,4613,605,-7264
89,2,2533,3132,-1846,4857,790,-7305
90,2,2760,3721,-2115,5223,932,-7270
91,2,2683,5356,-2240,5707,1025,-7077
92,2,2282,7168,-1642,6149,967,-6818
93,2,1340,8254,-612,6390,807,-6624
94,2,228,8637,77,6400,625,-6559
95,2,-759,8157,597,6306,515,-6569
96,2,-1538,7427,1021,6212,534,-6626
97,2,-2141,6944,1653,6198,690,-6698
98,2,-2077,7115,2390,6239,904,-6792
99,2,-1793,6912,2532,6225,1117,-6946
100,2,-1431,6164,1939,6184,1310,-7134
101,2,-666,5050,1368,6170,1498,-7324
102,2,51,4113,643,6228,1708,-7457
103,2,794,3593,-136,6344,1917,-7562
