Unnamed: 0,0,1,2,3,4,5,6
15,2,2600,-256,-3148,-847,-2908,-1375
16,2,3591,643,-3107,-579,-2948,-1511
17,2,4095,1544,-2836,-306,-3072,-1563
18,2,4195,2484,-2312,-43,-3278,-1492
19,2,4091,3467,-1262,76,-3526,-1331
20,2,3291,3841,230,44,-3716,-1196
21,2,1679,3538,1480,-285,-3645,-1145
22,2,1398,3431,1756,-463,-3468,-1270
23,2,1452,3061,1465,-594,-3223,-1446
24,2,1733,2329,674,-676,-2996,-1700
25,2,2336,1590,-88,-649,-2821,-1970
26,2,3153,959,-941,-543,-2693,-2246
27,2,3827,843,-1937,-327,-2591,-2482
28,2,4565,1290,-2722,-15,-2545,-2637
29,2,4894,2083,-2651,340,-2599,-2689
30,2,4708,3172,-2225,663,-2752,-2626
31,2,4487,4352,-1025,884,-2986,-2484
32,2,3853,4761,377,884,-3204,-2357
33,2,2756,4507,1441,732,-3307,-2307
34,2,1904,3931,2255,550,-3226,-2365
35,2,1232,3752,2433,418,-3014,-2510
36,2,1191,3594,2049,328,-2782,-2695
37,2,1335,2684,1388,273,-2568,-2967
38,2,1838,2027,475,312,-2385,-3276
39,2,3674,1341,-1192,662,-2087,-3804
40,2,4478,1555,-2036,935,-1973,-3987
41,2,4897,2124,-2564,1254,-1941,-4098
42,2,5239,3357,-2552,1606,-1985,-4091
43,2,4972,4464,-1928,1926,-2126,-3952
44,2,4321,5418,-1323,2162,-2320,-3740
45,2,3210,6046,-73,2174,-2587,-3648
46,2,2355,5837,836,2028,-2707,-3629
47,2,1259,5445,1637,1882,-2627,-3654
48,2,706,5350,1952,1768,-2443,-3772
49,2,746,5076,1684,1675,-2212,-3939
50,2,1111,4277,1066,1629,-1993,-4142
51,2,1558,3268,405,1655,-1790,-4367
52,2,2211,2743,-187,1760,-1586,-4576
53,2,3032,2513,-720,1926,-1394,-4747
54,2,3705,2537,-1516,2137,-1230,-4884
55,2,4248,2974,-2245,2416,-1122,-4953
56,2,4627,3847,-2325,2748,-1144,-4932
57,2,3994,5638,-1129,3281,-1314,-4608
58,2,3178,6144,-848,3377,-1530,-4490
59,2,2139,6457,-114,3330,-1793,-4466
60,2,1006,6154,936,3187,-1895,-4521
61,2,-129,5719,1521,3085,-1787,-4536
62,2,-615,5530,1694,3028,-1577,-4622
63,2,-319,5396,1582,2973,-1367,-4787
64,2,282,4821,1264,2943,-1170,-4980
65,2,727,3823,919,2951,-985,-5187
66,2,1189,3140,235,3025,-792,-5373
67,2,1983,2792,-402,3183,-599,-5522
68,2,2687,2860,-1300,3424,-434,-5616
69,2,3127,3167,-1798,3726,-345,-5651
70,2,3310,4288,-1829,4119,-302,-5544
71,2,3224,5639,-1299,4495,-325,-5339
72,2,2676,6548,-623,4736,-462,-5126
73,2,1958,6979,-366,4801,-682,-5011
74,2,1060,7147,-184,4736,-915,-4986
75,2,-939,6712,1724,4439,-999,-5059
76,2,-1443,6729,2107,4313,-813,-5166
77,2,-1321,6418,1727,4189,-637,-5385
78,2,-713,5537,1111,4131,-468,-5634
79,2,-3,4582,757,4161,-298,-5846
80,2,946,3656,180,4242,-138,-6047
81,2,1637,3158,-259,4391,38,-6210
82,2,2176,2976,-912,4616,234,-6306
83,2,2577,3434,-1853,4934,368,-6330
84,2,2658,4469,-2049,5345,403,-6239
85,2,2602,5940,-1278,5808,377,-5988
86,2,2045,7085,-243,6163,280,-5698
87,2,1035,7716,280,6269,66,-5550
88,2,80,7593,798,6149,-157,-5601
89,2,-900,7203,1510,5985,-197,-5630
90,2,-1826,6641,2105,5840,-79,-5700
91,2,-1649,6594,2235,5726,104,-5863
92,2,-1157,6134,2054,5627,281,-6087
93,2,-481,5216,1592,5560,443,-6341
94,2,237,4196,1016,5568,590,-6587
95,2,771,3303,594,5634,729,-6803
96,2,1364,2611,-42,5771,904,-6964
97,2,1783,2579,-830,6006,1085,-7074
98,2,2139,3179,-1601,6363,1247,-7075
99,2,2309,4460,-1680,6829,1358,-6943
100,2,2320,6253,-1065,7299,1383,-6670
101,2,1908,7202,-487,7618,1261,-6393
102,2,992,7890,147,7756,1010,-6245
103,2,12,8073,730,7716,773,-6205
104,2,-814,7646,1233,7557,668,-6244
105,2,-1561,7436,1713,7397,714,-6295
106,2,-1443,7209,2146,7263,841,-6419
107,2,-944,6792,2232,7136,1007,-6657
108,2,-328,5940,1883,7045,1158,-6905
109,2,282,5076,1793,7034,1296,-7117
110,2,844,4158,1432,7050,1430,-7331
111,2,1340,3341,857,7124,1585,-7502
112,2,2088,2666,-225,7411,1938,-7720
113,2,2169,3040,-1190,7661,2118,-7742
114,2,2285,3885,-1637,8044,2252,-7653
115,2,2221,5206,-1435,8521,2319,-7428
116,2,1751,6600,-586,9001,2286,-7106
117,2,823,7595,159,9316,2143,-6837
118,2,-235,8291,609,9398,1946,-6715
119,2,-992,8315,1009,9297,1784,-6691
120,2,-1552,8140,1694,9125,1720,-6755
121,2,-1810,7917,2440,8938,1779,-6884
122,2,-1562,7721,2497,8760,1925,-7086
123,2,-1107,6926,2266,8616,2067,-7358
124,2,-819,5929,1957,8570,2210,-7590
125,2,-320,5028,1466,8586,2356,-7787
126,2,359,4337,867,8669,2531,-7926
127,2,942,3890,301,8827,2716,-8008
128,2,1376,3934,-260,9085,2899,-7995
129,2,1584,4304,-378,9415,3058,-7903
130,2,806,5790,-399,10269,3272,-7448
131,2,-269,6470,-238,10715,3218,-7152
132,2,-1906,6913,-196,11112,3064,-6926
133,2,-3684,6894,-364,11431,2880,-6802
134,2,-5243,6608,-427,11665,2719,-6724
135,2,-6471,5950,-972,11809,2613,-6672
136,2,-7135,5534,-1904,11868,2537,-6619
137,2,-7591,5120,-2797,11882,2467,-6628
138,2,-7960,4870,-3506,11889,2404,-6600
139,2,-8255,4632,-3935,11866,2318,-6611
140,2,-8453,4424,-4230,11840,2234,-6635
141,2,-8560,4362,-4462,11808,2148,-6660
142,2,-8550,4399,-4665,11770,2062,-6680
143,2,-8535,4467,-4831,11734,1980,-6693
144,2,-8515,4483,-4923,11702,1901,-6699
145,2,-8500,4454,-4993,11680,1826,-6705
146,2,-8467,4507,-5063,11671,1759,-6703
147,2,-8431,4580,-5067,11664,1695,-6692
148,2,-8374,4627,-5056,11654,1633,-6676
149,2,-8315,4685,-5050,11643,1571,-6668
150,2,-8255,4704,-5048,11627,1506,-6667
151,2,-8190,4715,-5067,11613,1439,-6664
152,2,-8121,4727,-5061,11604,1369,-6662
153,2,-8066,4749,-5065,11601,1300,-6662
154,2,-8010,4750,-5068,11596,1228,-6660
155,2,-7958,4751,-5065,11591,1158,-6656
156,2,-7913,4761,-5078,11585,1088,-6649
157,2,-7855,4779,-5086,11579,1020,-6645
158,2,-7797,4790,-5096,11569,953,-6638
159,2,-7728,4823,-5112,11559,886,-6633
160,2,-7662,4793,-5115,11545,817,-6641
161,2,-7601,4786,-5130,11541,750,-6627
162,2,-7557,4801,-5130,11537,683,-6612
163,2,-7508,4811,-5137,11531,617,-6599
164,2,-7461,4801,-5162,11524,551,-6590
165,3,-5798,6482,-180,9467,-409,-7154
166,3,-4420,5572,-429,9167,-224,-7321
167,3,-2777,4922,-1102,9060,-26,-7469
168,3,-1146,4600,-1866,9133,170,-7568
169,3,222,4865,-2233,9382,344,-7630
170,3,1009,5700,-1923,9813,491,-7583
171,3,1449,6531,-1472,10283,559,-7454
172,3,1215,7472,-888,10714,525,-7277
173,3,578,8151,-127,11024,371,-7104
174,3,-187,8661,558,11181,215,-6941
175,3,-836,8779,1335,11104,37,-6900
176,3,-1374,8563,2022,10869,-22,-6930
177,3,-1474,8394,2349,10595,30,-7042
178,3,-1131,8162,2330,10338,163,-7218
179,3,-672,7340,2041,10098,307,-7440
180,3,-204,6141,1655,9961,467,-7653
181,3,383,5182,1113,9936,644,-7822
182,3,925,4607,563,9994,868,-7940
183,3,1676,4615,-158,10136,1127,-8025
184,3,2243,5036,-962,10418,1368,-8065
185,3,2145,6584,-605,11375,1605,-7873
186,3,1477,7740,-163,11859,1589,-7660
187,3,637,8417,195,12191,1464,-7473
188,3,-203,8809,669,12359,1292,-7337
189,3,-1083,8811,1592,12358,1166,-7266
190,3,-1645,8682,2399,12171,1135,-7287
191,3,-2241,8372,2944,11913,1184,-7412
192,3,-2320,8226,3046,11663,1320,-7598
193,3,-2100,7724,2807,11441,1474,-7841
194,3,-1643,6739,2264,11296,1638,-8094
195,3,-1044,5725,1661,11256,1818,-8319
196,3,-468,5119,676,11384,2062,-8454
197,3,111,5212,-69,11683,2316,-8505
198,3,650,6049,-341,12126,2524,-8441
199,3,814,6702,-204,12652,2657,-8266
200,3,442,7385,230,13186,2722,-8010
201,3,-257,7999,622,13637,2687,-7727
202,3,-1160,8587,919,13928,2597,-7501
203,3,-1979,8783,936,14086,2453,-7366
204,3,-2736,8778,1354,14095,2320,-7339
205,3,-3396,8530,1744,13962,2260,-7352
206,3,-3610,8402,2262,13782,2273,-7439
207,3,-3805,8144,2800,13568,2381,-7589
208,3,-3566,7882,2866,13340,2544,-7770
209,3,-3035,7225,2519,13143,2695,-7998
210,3,-2449,6358,2109,13021,2847,-8225
211,3,-1596,5519,1620,13010,3031,-8394
