Unnamed: 0,0,1,2,3,4,5,6
166,2,-1735,3702,-2107,10741,1546,-6719
167,2,-453,3760,-2438,10927,1718,-6766
168,2,165,4267,-2412,11293,1849,-6706
169,2,319,5233,-2177,11773,1935,-6537
170,2,180,6495,-1851,12285,1933,-6267
171,2,-425,7562,-802,12682,1781,-6046
172,2,-1215,8105,-64,12845,1589,-5932
173,2,-2212,8108,407,12793,1408,-5973
174,2,-2912,7879,1061,12623,1318,-6075
175,2,-3260,7671,1728,12384,1335,-6224
176,2,-3230,7178,2020,12130,1440,-6417
177,2,-2911,6459,1927,11918,1609,-6613
178,2,-2293,5557,1151,11771,1812,-6789
179,2,-1427,4709,232,11739,2034,-6935
180,2,-409,4203,-481,11836,2266,-7044
181,2,220,4235,-1038,12084,2501,-7092
182,2,537,4946,-1429,12495,2679,-7026
183,2,517,5804,-1597,13000,2757,-6856
184,2,332,7016,-1105,13533,2743,-6569
185,2,-700,7963,-334,13912,2593,-6345
186,2,-1862,8425,467,14054,2367,-6270
187,2,-2790,8124,1369,13938,2193,-6325
188,2,-3642,7647,2128,13717,2145,-6450
189,2,-3895,7122,2528,13501,2226,-6600
190,2,-3514,7044,2649,13324,2383,-6802
191,2,-3036,6480,2421,13162,2569,-7036
192,2,-2378,5535,1611,13048,2780,-7255
193,2,-775,4245,-471,13141,3265,-7523
194,2,1,4368,-1263,13405,3513,-7545
195,2,493,4955,-1460,13837,3702,-7447
196,2,597,5830,-1275,14322,3815,-7258
197,2,148,6812,-964,14807,3834,-6992
198,2,-540,7607,-596,15220,3741,-6738
199,2,-1548,8047,91,15486,3575,-6566
200,2,-2576,8171,613,15583,3394,-6515
201,2,-3323,7853,1220,15528,3270,-6565
202,2,-4004,7596,1943,15392,3237,-6672
203,2,-4280,7352,2551,15201,3309,-6825
204,2,-4071,7182,2696,14994,3444,-7022
205,2,-3598,6611,2690,14834,3559,-7318
206,2,-3163,5356,2134,14728,3714,-7562
207,2,-2808,4293,1268,14717,3950,-7715
208,2,-1962,4077,361,14812,4237,-7789
209,2,-751,4431,-418,15031,4520,-7816
210,2,54,4834,-935,15362,4728,-7776
211,2,423,5197,-1028,15802,4860,-7643
212,2,55,5777,-775,16325,4900,-7398
213,2,-644,6514,-393,16823,4845,-7092
214,2,-1762,7191,220,17219,4717,-6795
215,2,-2784,7553,937,17470,4544,-6614
216,2,-3689,7663,1413,17514,4400,-6530
217,2,-4633,7607,1738,17464,4300,-6629
218,2,-5385,7431,2455,17314,4291,-6784
219,2,-5797,7112,2712,17062,4402,-6972
220,2,-5323,6753,2560,16840,4550,-7202
221,2,-4603,5991,2355,16684,4711,-7456
222,2,-3826,5140,1835,16607,4913,-7666
223,2,-2916,4457,990,16634,5152,-7818
224,2,-2035,4339,238,16819,5415,-7883
225,2,-1374,4533,-282,17166,5657,-7837
226,2,-911,4987,-492,17666,5827,-7653
227,2,-1036,5692,-342,18216,5915,-7355
228,2,-1781,6467,50,18700,5902,-6995
229,2,-2696,6941,453,19073,5808,-6671
230,2,-4843,7220,942,19474,5576,-6274
231,2,-5681,7506,701,19577,5424,-6298
232,2,-6294,7433,1635,19540,5308,-6416
233,2,-6685,7240,2539,19301,5304,-6578
234,2,-6764,7151,3023,19026,5389,-6827
235,2,-6250,6619,2904,18788,5535,-7128
236,2,-5610,5693,2387,18629,5726,-7416
237,2,-4775,4881,1526,18606,5941,-7627
238,2,-3778,4484,729,18718,6184,-7727
239,2,-2593,4451,3,18965,6416,-7728
240,2,-1873,4554,-353,19349,6593,-7603
241,2,-1532,4941,-363,19818,6711,-7346
242,2,-1685,5783,27,20276,6762,-6974
243,2,-2085,6494,317,20677,6711,-6600
244,2,-2741,6824,714,21014,6539,-6324
245,2,-3686,7054,1236,21207,6348,-6172
246,2,-4731,7006,1734,21302,6171,-6190
247,2,-5701,6764,2390,21310,6058,-6287
248,2,-6139,6439,3005,21209,6062,-6460
249,2,-6267,6170,3371,21091,6171,-6678
250,2,-5863,5675,3399,21002,6336,-6900
251,2,-5192,4935,3245,20969,6514,-7146
252,2,-4511,4104,2674,21015,6698,-7380
253,2,-3747,3422,1992,21206,6886,-7545
254,2,-2995,3034,1163,21535,7085,-7588
255,2,-2447,3138,565,21979,7266,-7469
256,2,-2005,3395,315,22477,7404,-7217
257,2,-2022,3966,338,22986,7494,-6810
258,2,-2466,4947,268,23455,7477,-6285
259,2,-3398,5956,796,23890,7295,-5835
260,2,-4502,6618,1527,24153,7037,-5610
261,2,-5702,6603,2200,24219,6812,-5636
262,2,-6599,6196,2680,24126,6713,-5775
263,2,-7000,6099,3117,24026,6731,-6016
264,2,-7001,5865,3364,23947,6851,-6240
265,2,-6215,5304,3288,23955,7006,-6488
266,2,-5413,4369,3168,24071,7168,-6754
267,2,-4705,3605,2773,24231,7351,-6959
268,2,-4118,2858,2264,24482,7523,-7123
269,2,-3423,2363,1715,24802,7702,-7197
270,2,-2713,2205,1049,25201,7879,-7184
271,2,-2214,2470,374,25658,8042,-7018
272,2,-1958,2853,225,26130,8154,-6700
273,2,-1980,3662,318,26556,8216,-6220
274,2,-2622,4743,537,26873,8182,-5672
275,2,-3650,5520,900,27112,8037,-5245
276,2,-4705,5961,1265,27253,7825,-4999
277,2,-5837,6198,1514,27365,7586,-4956
278,2,-6644,6009,2167,27379,7427,-5084
279,2,-7322,5904,2680,27319,7408,-5274
280,2,-7487,5708,3090,27304,7495,-5504
281,2,-7032,5328,3303,27382,7651,-5768
282,2,-6329,4645,3264,27557,7828,-6052
283,2,-5682,3773,2783,27822,8011,-6293
284,2,-4849,2918,2003,28156,8192,-6443
285,2,-3393,2069,537,28880,8530,-6303
286,2,-2995,2010,229,29227,8635,-5961
287,2,-3021,2690,287,29572,8652,-5429
288,2,-3645,3661,480,29831,8564,-4788
289,2,-4907,4323,798,30025,8376,-4268
290,2,-6295,4474,725,30145,8167,-3834
291,2,-7796,4313,387,30315,7944,-3589
292,2,-8936,3754,-90,30455,7753,-3489
293,2,-9907,3282,-820,30457,7640,-3358
294,2,-10691,2986,-1572,30506,7546,-3321
295,2,-11141,2539,-2226,30525,7469,-3335
296,2,-11500,2263,-2806,30526,7399,-3333
297,2,-11799,2069,-3177,30527,7326,-3339
298,2,-11991,1926,-3480,30509,7255,-3346
299,2,-12049,1868,-3782,30524,7186,-3377
300,2,-12121,1791,-3989,30537,7118,-3400
301,2,-12199,1721,-4114,30519,7052,-3405
302,2,-12204,1690,-4240,30508,6987,-3419
303,2,-12192,1677,-4348,30500,6925,-3423
304,2,-12188,1667,-4405,30486,6861,-3422
305,2,-12178,1675,-4464,30472,6798,-3425
306,2,-12148,1683,-4535,30457,6734,-3428
