Unnamed: 0,0,1,2,3,4,5,6
15,2,4142,-1866,-5545,-312,-1986,-2054
16,2,5901,-1759,-6546,-291,-2046,-2066
17,2,6575,-1636,-6267,-320,-2361,-2130
18,2,5836,-1675,-5057,-437,-2886,-2243
19,2,4459,-2057,-3462,-602,-3380,-2329
20,2,2746,-2254,-1905,-734,-3713,-2332
21,2,1274,-2791,-880,-854,-3940,-2353
22,2,537,-2875,-667,-871,-3983,-2349
23,2,-51,-2725,-790,-865,-3998,-2352
24,2,-539,-2558,-803,-867,-4021,-2365
25,2,-843,-2454,-821,-868,-4036,-2380
26,2,-1048,-2355,-814,-864,-4048,-2396
27,2,-1189,-2253,-793,-863,-4060,-2412
28,2,-1272,-2184,-794,-863,-4068,-2431
29,2,-1368,-2133,-679,-866,-4076,-2454
30,2,-1504,-2171,-239,-872,-4049,-2489
31,2,-1946,-2523,900,-842,-3862,-2559
32,2,-2183,-2618,1173,-714,-3418,-2612
33,2,-1648,-2423,345,-552,-2850,-2621
34,2,-4,-2077,-1578,-413,-2281,-2588
35,2,2611,-1665,-3995,-331,-1922,-2592
36,2,4766,-1537,-5088,-300,-1870,-2594
37,2,6164,-1396,-5197,-278,-1920,-2638
38,2,7034,-1168,-5107,-258,-2061,-2667
39,2,6816,-871,-4708,-295,-2412,-2742
40,2,5376,-934,-3968,-426,-2921,-2847
41,2,3357,-1383,-2391,-630,-3427,-2910
42,2,1550,-2169,-677,-758,-3689,-2940
43,2,521,-2323,-298,-764,-3728,-2958
44,2,-28,-2080,-590,-733,-3721,-2965
45,2,-485,-1825,-741,-737,-3751,-2973
46,2,-812,-1776,-728,-757,-3782,-2984
47,2,-1121,-1723,-732,-768,-3809,-2987
48,2,-1312,-1715,-714,-779,-3834,-3000
49,2,-1449,-1621,-767,-775,-3840,-3011
50,2,-1540,-1563,-761,-778,-3858,-3022
51,2,-1608,-1527,-531,-777,-3857,-3038
52,2,-1815,-1711,124,-765,-3772,-3078
53,2,-2057,-1854,1141,-703,-3522,-3112
54,2,-2135,-2101,1324,-571,-3056,-3169
55,2,-1345,-1749,190,-403,-2477,-3107
56,2,587,-1294,-1880,-308,-1972,-3060
57,2,3114,-1115,-3917,-292,-1731,-3156
58,2,5013,-1091,-4836,-267,-1671,-3161
59,2,6384,-999,-5410,-243,-1730,-3158
60,2,6584,-875,-5408,-261,-2014,-3191
61,2,5550,-880,-4250,-350,-2495,-3299
62,2,3770,-1068,-2469,-507,-3030,-3381
63,2,2147,-1792,-878,-633,-3344,-3415
64,2,1081,-1995,-147,-655,-3427,-3386
65,2,-75,-1805,-157,-644,-3431,-3389
66,2,-396,-1739,-204,-644,-3439,-3407
67,2,-596,-1639,-261,-641,-3442,-3419
68,2,-733,-1586,-278,-647,-3457,-3422
69,2,-887,-1543,-249,-655,-3478,-3432
70,2,-1040,-1522,-203,-663,-3500,-3447
71,2,-1142,-1424,-133,-662,-3509,-3453
72,2,-1496,-1572,553,-674,-3479,-3486
73,2,-1802,-1800,1249,-613,-3250,-3520
74,2,-1693,-1773,1442,-506,-2850,-3533
75,2,-1051,-1624,729,-386,-2349,-3545
76,2,414,-1358,-1098,-275,-1843,-3485
77,2,2833,-1140,-2968,-242,-1535,-3517
78,2,4723,-1150,-4330,-213,-1425,-3561
79,2,6067,-1079,-5172,-173,-1456,-3567
80,2,6585,-934,-5108,-162,-1695,-3604
81,2,5982,-749,-4228,-207,-2116,-3655
82,2,4319,-651,-3213,-343,-2654,-3771
83,2,2041,-1165,-1604,-536,-3129,-3843
84,2,607,-1523,-732,-617,-3283,-3828
85,2,-169,-1549,-599,-627,-3308,-3796
86,2,-740,-1392,-671,-626,-3323,-3795
87,2,-1164,-1250,-687,-623,-3336,-3801
88,2,-1395,-1138,-707,-624,-3352,-3805
89,2,-1575,-1045,-666,-632,-3369,-3810
90,2,-1658,-1036,-665,-638,-3386,-3818
91,2,-1766,-985,-645,-641,-3406,-3827
92,2,-1825,-966,-593,-647,-3424,-3841
93,2,-1858,-911,-579,-653,-3437,-3854
94,2,-1870,-910,-532,-663,-3451,-3870
95,2,-2002,-980,-188,-673,-3443,-3887
96,2,-2289,-1276,617,-654,-3320,-3915
97,2,-2477,-1485,1222,-566,-2990,-3929
98,2,-2070,-1268,971,-444,-2528,-3916
99,2,-832,-1008,-254,-345,-2063,-3914
100,2,1286,-839,-1961,-289,-1700,-3999
101,2,5261,-782,-4180,-189,-1417,-4077
102,2,6159,-738,-4691,-167,-1473,-4054
103,2,6285,-693,-4409,-180,-1729,-4052
104,2,5439,-522,-3569,-233,-2127,-4079
105,2,3933,-630,-2119,-347,-2564,-4152
106,2,2138,-1025,-861,-482,-2922,-4209
107,2,793,-1464,119,-558,-3103,-4215
108,2,14,-1446,89,-558,-3113,-4197
109,2,-534,-1265,-124,-561,-3122,-4200
110,2,-960,-1195,-273,-574,-3148,-4217
111,2,-1217,-1157,-383,-585,-3171,-4225
112,2,-1413,-1102,-416,-590,-3196,-4231
113,2,-1576,-1033,-415,-599,-3223,-4235
114,2,-1725,-1008,-396,-608,-3246,-4240
115,2,-1806,-972,-427,-616,-3261,-4248
116,2,-1893,-934,-325,-624,-3273,-4257
117,2,-2172,-1054,445,-622,-3236,-4258
118,2,-2550,-1209,1391,-575,-3005,-4253
119,2,-2662,-1189,1706,-478,-2556,-4238
120,2,-2004,-1004,509,-363,-1988,-4186
121,2,-190,-748,-1561,-285,-1473,-4158
122,2,2522,-579,-3856,-244,-1215,-4195
123,2,4389,-526,-4773,-215,-1173,-4247
124,2,5687,-512,-5304,-172,-1239,-4285
125,2,6077,-362,-5048,-156,-1504,-4356
126,2,5270,-152,-4167,-206,-1960,-4469
127,2,3502,-335,-2823,-363,-2507,-4591
128,2,1827,-875,-1139,-496,-2859,-4609
129,2,457,-968,-23,-545,-2972,-4554
130,2,-386,-1099,134,-569,-2989,-4539
131,2,-822,-985,-112,-562,-2982,-4543
132,2,-1077,-752,-195,-555,-2981,-4543
133,2,-1273,-714,-90,-564,-2989,-4545
134,2,-1373,-700,-77,-570,-2997,-4549
135,2,-1450,-659,-90,-577,-3013,-4558
136,2,-1485,-630,-131,-584,-3033,-4561
137,2,-1559,-601,-25,-593,-3053,-4565
138,2,-1695,-683,477,-604,-3046,-4583
139,2,-2178,-1109,1778,-587,-2882,-4627
140,2,-2457,-1098,1936,-475,-2464,-4569
141,2,-1962,-937,974,-360,-1944,-4516
142,2,-339,-593,-974,-271,-1455,-4436
143,2,2216,-357,-3110,-214,-1143,-4475
144,2,4260,-222,-4277,-173,-1045,-4507
145,2,5607,-77,-4872,-134,-1067,-4530
146,2,6102,39,-4734,-121,-1268,-4581
147,2,5472,183,-3860,-173,-1678,-4694
148,2,3783,-204,-2561,-333,-2238,-4857
149,2,2373,-748,-1216,-459,-2623,-4862
150,2,783,-866,-39,-489,-2769,-4796
151,2,-5,-837,307,-486,-2793,-4743
152,2,-556,-688,223,-491,-2804,-4736
153,2,-951,-561,77,-503,-2816,-4743
154,2,-1194,-476,-52,-516,-2833,-4750
155,2,-1432,-420,-44,-528,-2855,-4751
156,2,-1577,-386,-43,-538,-2874,-4753
157,2,-1768,-339,-29,-558,-2912,-4758
158,2,-1939,-459,343,-565,-2912,-4774
159,2,-2299,-773,1487,-529,-2770,-4796
160,2,-2415,-842,1845,-403,-2384,-4766
161,2,-1794,-685,1377,-277,-1903,-4715
162,2,-463,-376,-30,-178,-1424,-4607
163,2,1485,-166,-1829,-116,-1039,-4594
164,2,3636,106,-3574,-63,-830,-4612
165,2,5214,273,-4500,-26,-783,-4649
166,2,6339,396,-5062,1,-820,-4699
167,2,6549,487,-5176,-5,-1055,-4760
168,2,5638,584,-4342,-69,-1488,-4852
169,2,3578,479,-3316,-234,-2068,-4959
170,2,1220,-272,-1700,-426,-2578,-4967
171,2,-169,-363,-428,-473,-2822,-4893
172,2,-993,-233,-295,-493,-2886,-4876
173,2,-1669,-72,-617,-512,-2912,-4863
174,2,-2095,23,-957,-534,-2940,-4877
175,2,-2408,66,-1135,-550,-2979,-4880
176,2,-2873,263,-1176,-561,-3068,-4854
177,2,-3006,286,-1244,-574,-3098,-4865
178,2,-3079,288,-1228,-582,-3128,-4862
179,2,-3492,172,-233,-580,-3096,-4847
180,2,-4306,152,667,-534,-2783,-4771
181,2,-4319,361,856,-492,-2276,-4712
182,2,-2980,327,-497,-420,-1715,-4718
183,2,-760,314,-2246,-317,-1231,-4749
184,2,1792,617,-4036,-210,-922,-4739
185,2,4107,924,-5282,-144,-828,-4747
186,2,5472,1156,-5670,-128,-925,-4755
187,2,5746,1098,-5383,-183,-1230,-4821
188,2,5105,846,-4044,-289,-1658,-4921
189,2,3682,481,-2911,-418,-2124,-4958
190,2,1894,280,-1371,-539,-2547,-4943
191,2,272,-16,-255,-619,-2787,-4905
192,2,-601,-13,130,-637,-2860,-4868
193,2,-1535,313,-424,-650,-2910,-4832
194,2,-1637,470,-694,-657,-2944,-4793
195,2,-1612,677,-1061,-657,-2980,-4710
196,2,-1457,992,-1518,-659,-3041,-4607
197,2,-1712,1454,-1848,-634,-3128,-4481
198,2,-2381,1881,-2075,-576,-3231,-4335
199,2,-3142,2106,-2319,-482,-3315,-4151
200,2,-3734,2325,-2709,-361,-3385,-3977
201,2,-4099,2423,-3195,-288,-3482,-3887
202,2,-4094,2344,-3734,-298,-3601,-3960
203,2,-4236,2129,-3923,-333,-3699,-4029
204,2,-4243,2151,-4404,-352,-3762,-4002
205,2,-4173,2151,-4907,-396,-3825,-4012
206,2,-4096,2081,-5210,-423,-3890,-3999
207,2,-4096,2124,-5352,-436,-3951,-3988
208,2,-4020,2188,-5511,-461,-4010,-3993
209,2,-3958,2201,-5655,-490,-4072,-4001
210,2,-3916,2185,-5733,-518,-4131,-4009
211,2,-3867,2184,-5788,-545,-4191,-4016
212,2,-3817,2185,-5831,-572,-4251,-4024
213,2,-3774,2177,-5846,-596,-4309,-4027
214,2,-3733,2173,-5859,-620,-4367,-4026
215,2,-3690,2176,-5867,-642,-4424,-4026
216,2,-3656,2202,-5861,-663,-4482,-4026
217,2,-3607,2181,-5846,-688,-4538,-4029
218,2,-3566,2181,-5852,-712,-4596,-4031
219,2,-3519,2179,-5843,-736,-4652,-4034
220,2,-3473,2175,-5835,-761,-4708,-4038
221,2,-3437,2176,-5815,-785,-4764,-4043
222,2,-3399,2151,-5815,-812,-4821,-4048
223,2,-3357,2140,-5785,-836,-4877,-4051
224,2,-3316,2141,-5767,-860,-4931,-4054
225,2,-3279,2135,-5749,-885,-4987,-4058
226,2,-3236,2125,-5730,-910,-5042,-4060
227,2,-3195,2124,-5712,-935,-5096,-4063
228,2,-3160,2124,-5694,-959,-5150,-4064
229,2,-3126,2122,-5669,-983,-5205,-4065
230,3,-940,-678,2085,-1796,-5151,-4805
231,3,-1272,-833,2124,-1640,-4615,-4735
232,3,-420,-740,399,-1453,-3994,-4653
233,3,1941,-469,-1936,-1314,-3507,-4625
234,3,4701,-137,-4070,-1219,-3285,-4644
235,3,6612,181,-5171,-1164,-3270,-4649
236,3,7664,420,-5245,-1153,-3432,-4647
237,3,7539,465,-4600,-1262,-3833,-4774
238,3,5907,67,-3265,-1492,-4402,-4955
239,3,4444,-499,-2080,-1648,-4818,-4973
240,3,2734,-658,-628,-1754,-5089,-4957
241,3,1333,-933,490,-1812,-5182,-4921
242,3,795,-937,345,-1803,-5164,-4903
243,3,326,-618,185,-1791,-5165,-4903
244,3,-8,-501,138,-1801,-5179,-4904
245,3,-230,-517,146,-1811,-5193,-4910
246,3,-391,-474,152,-1805,-5195,-4911
