Unnamed: 0,0,1,2,3,4,5,6
14,2,1593,-444,-3449,-818,-2367,-1107
15,2,2778,123,-4108,-552,-2342,-1273
16,2,3716,1306,-4139,-191,-2476,-1345
17,2,4032,2520,-3673,153,-2743,-1282
18,2,3543,3822,-2490,336,-3091,-1139
19,2,2574,4473,-956,300,-3396,-1043
20,2,1772,4506,-215,141,-3541,-976
21,2,986,4205,409,-59,-3517,-1008
22,2,338,3749,1124,-234,-3343,-1141
23,2,128,3558,1340,-340,-3095,-1364
24,2,382,3102,709,-402,-2850,-1646
25,2,857,2139,-328,-387,-2623,-1953
26,2,1527,1506,-1443,-235,-2425,-2200
27,2,2721,1423,-2487,32,-2262,-2376
28,2,4044,2940,-2886,738,-2168,-2549
29,2,4277,4206,-2544,1107,-2250,-2486
30,2,4119,5141,-1909,1329,-2416,-2385
31,2,3565,5488,-1229,1361,-2602,-2302
32,2,2861,5342,-369,1285,-2696,-2219
33,2,2333,5108,475,1174,-2686,-2194
34,2,1898,4621,1136,1017,-2572,-2288
35,2,1501,4404,1634,913,-2374,-2451
36,2,1425,4001,1500,827,-2154,-2663
37,2,1497,3202,749,793,-1923,-2932
38,2,1761,2581,-464,881,-1711,-3179
39,2,2772,2224,-1688,1046,-1561,-3387
40,2,3642,2280,-2480,1278,-1465,-3523
41,2,4274,2540,-2711,1597,-1403,-3554
42,2,4735,3700,-2478,1958,-1381,-3484
43,2,4507,4638,-2177,2257,-1480,-3350
44,2,4044,5014,-1729,2464,-1670,-3236
45,2,3228,5553,-1025,2580,-1853,-3147
46,2,844,5733,1002,2423,-1978,-3131
47,2,-131,5039,1676,2249,-1804,-3247
48,2,-506,4864,1591,2139,-1552,-3421
49,2,20,4357,1030,2084,-1333,-3653
50,2,545,3552,342,2095,-1128,-3906
51,2,1177,2727,-586,2193,-937,-4123
52,2,1917,2343,-1514,2395,-768,-4284
53,2,2539,2472,-2233,2677,-638,-4364
54,2,3263,3193,-2575,3034,-554,-4345
55,2,3427,4368,-2194,3414,-543,-4256
56,2,3085,5344,-2029,3776,-597,-4079
57,2,2445,6466,-1429,3994,-778,-3931
58,2,1706,6877,-427,3989,-973,-3850
59,2,859,6375,78,3871,-1026,-3800
60,2,97,6105,513,3748,-981,-3818
61,2,50,5790,728,3648,-883,-3916
62,2,99,5562,1050,3560,-737,-4070
63,2,390,5121,883,3503,-577,-4209
64,2,839,4137,924,3468,-426,-4401
65,2,1081,3268,800,3486,-245,-4589
66,2,1241,2571,-60,3569,-37,-4762
67,2,1543,2425,-1132,3768,181,-4900
68,2,2014,2899,-2525,4073,332,-4949
69,2,2764,4012,-2708,4445,347,-4893
70,2,3020,5032,-1466,4756,297,-4739
71,2,2815,5644,-1094,4984,252,-4541
72,2,2204,6004,-1070,5111,117,-4403
73,2,1502,6370,-980,5152,-73,-4308
74,2,797,6682,-513,5099,-244,-4252
75,2,18,6599,485,4959,-349,-4270
76,2,-653,6392,1326,4801,-323,-4350
77,2,-948,6195,1664,4648,-197,-4511
78,2,-724,5677,1283,4543,-36,-4706
79,2,-299,4769,1009,4500,123,-4955
80,2,45,3731,437,4527,309,-5183
81,2,559,3161,-363,4645,503,-5361
82,2,1280,3007,-1286,4849,687,-5464
83,2,1815,3250,-2002,5149,831,-5485
84,2,2323,4133,-2116,5547,921,-5395
85,2,2604,5290,-1761,5959,962,-5211
86,2,2187,6281,-1482,6286,912,-4995
87,2,1437,6804,-1015,6435,726,-4875
88,2,335,7062,-172,6443,523,-4838
89,2,-529,6786,789,6340,442,-4829
90,2,-1480,6413,1550,6210,489,-4872
91,2,-1923,6238,2031,6077,616,-4995
92,2,-1515,5830,1855,5948,773,-5215
93,2,-981,5130,1455,5880,937,-5461
94,2,-667,3846,870,5866,1088,-5709
95,2,-236,2994,160,5948,1259,-5904
96,2,465,2806,-714,6130,1452,-6025
97,2,1261,3034,-1638,6392,1613,-6052
98,2,1820,3269,-1894,6734,1720,-5975
99,2,1846,4548,-1688,7169,1830,-5792
100,2,1555,6019,-1483,7564,1845,-5553
101,2,972,6758,-839,7824,1721,-5352
102,2,179,7141,-205,7941,1567,-5207
103,2,-610,7132,137,7934,1434,-5140
104,2,-1334,6867,647,7865,1370,-5146
105,2,-1897,6617,1588,7777,1405,-5199
106,2,-2384,6526,2116,7689,1552,-5307
107,2,-2192,6211,2114,7588,1727,-5492
108,2,-1765,5617,1901,7508,1894,-5712
109,2,-1362,4647,1196,7462,2058,-5931
110,2,-732,3733,430,7481,2218,-6130
111,2,49,3164,-178,7591,2388,-6257
112,2,760,2970,-859,7780,2559,-6321
113,2,1223,3153,-1497,8038,2693,-6320
114,2,1418,3866,-1632,8408,2815,-6207
115,2,1351,4987,-1340,8827,2885,-5988
116,2,884,6120,-959,9205,2865,-5719
117,2,290,6920,-260,9467,2762,-5486
118,2,-549,7117,133,9563,2653,-5359
119,2,-1408,7054,195,9565,2553,-5310
120,2,-2036,6826,602,9517,2488,-5315
121,2,-2476,6763,1282,9434,2497,-5341
122,2,-2736,6582,1933,9303,2574,-5459
123,2,-2618,6243,2288,9165,2700,-5656
124,2,-2434,5531,2144,9053,2850,-5896
125,2,-2023,4637,1687,8995,3012,-6138
126,2,-1459,3758,873,9005,3171,-6354
127,2,-831,3205,52,9126,3348,-6481
128,2,-186,2954,-846,9349,3526,-6512
129,2,349,3183,-1495,9685,3677,-6428
130,2,494,4058,-1590,10132,3796,-6189
131,2,124,5093,-1436,10603,3825,-5849
132,2,-1050,5948,-1250,11023,3719,-5517
133,2,-2514,6279,-1262,11357,3504,-5309
134,2,-4275,6091,-1224,11617,3263,-5216
135,2,-6021,5235,-851,11809,3081,-5133
136,2,-6926,4996,-1986,11922,3000,-4873
137,2,-7552,4455,-2996,11957,2932,-5004
138,2,-8097,4007,-3723,11962,2864,-5004
139,2,-8660,3419,-4553,11935,2724,-5027
140,2,-8790,3266,-4826,11927,2656,-5031
141,2,-8899,3163,-5037,11912,2592,-5039
142,2,-8968,3093,-5209,11893,2524,-5043
143,2,-8994,2975,-5285,11869,2452,-5055
144,2,-9000,2925,-5311,11850,2377,-5062
145,2,-8982,2953,-5321,11828,2303,-5086
146,2,-8936,2996,-5327,11806,2231,-5104
147,2,-8876,3016,-5328,11786,2160,-5109
148,2,-8830,3040,-5333,11768,2088,-5112
149,2,-8775,3052,-5321,11751,2015,-5119
150,2,-8719,3089,-5330,11742,1946,-5116
151,2,-8657,3118,-5335,11732,1875,-5114
152,2,-8589,3151,-5322,11723,1804,-5115
153,2,-8522,3170,-5319,11715,1735,-5117
154,2,-8467,3176,-5334,11704,1665,-5119
155,2,-8407,3176,-5354,11692,1594,-5120
156,2,-8355,3193,-5354,11682,1524,-5119
157,2,-8316,3196,-5368,11671,1454,-5118
158,2,-8251,3189,-5367,11663,1385,-5113
159,2,-8194,3211,-5358,11657,1317,-5106
160,2,-8129,3219,-5355,11650,1248,-5104
161,2,-8062,3229,-5376,11641,1177,-5104
162,2,-8006,3245,-5380,11634,1107,-5103
163,2,-7955,3250,-5385,11627,1037,-5103
164,3,-767,3362,-2358,9431,891,-6205
165,3,620,3499,-2931,9624,1068,-6268
166,3,1480,3920,-3161,9937,1184,-6272
167,3,1807,4819,-2915,10366,1203,-6175
168,3,1787,5992,-2378,10821,1112,-5982
169,3,1224,7102,-1309,11157,922,-5783
170,3,291,7814,-478,11286,680,-5668
171,3,-696,7788,217,11215,476,-5643
172,3,-1628,7033,982,11039,394,-5661
173,3,-1770,7201,1153,10858,438,-5734
174,3,-1424,7141,1213,10658,537,-5895
175,3,-1004,6837,1480,10472,679,-6091
176,3,-546,6045,1401,10319,843,-6285
177,3,-183,5041,662,10200,1016,-6520
178,3,431,4353,-105,10200,1216,-6712
179,3,1298,4026,-764,10307,1434,-6869
180,3,2139,4147,-1563,10537,1626,-6973
181,3,2703,4434,-1916,10908,1751,-6971
182,3,2740,5046,-1798,11358,1826,-6837
183,3,2440,5979,-1436,11814,1827,-6593
184,3,1688,6980,-731,12212,1716,-6342
185,3,737,7598,180,12438,1529,-6195
186,3,-458,7906,822,12458,1377,-6142
187,3,-1354,7605,1281,12317,1294,-6192
188,3,-2137,7330,1999,12143,1323,-6273
189,3,-2014,7365,2207,11962,1451,-6431
190,3,-1926,7235,2419,11786,1623,-6652
191,3,-1552,6270,1817,11651,1809,-6888
192,3,-1041,5229,1240,11638,2009,-7106
193,3,300,4420,-395,11893,2487,-7374
194,3,791,4616,-1309,12218,2669,-7388
195,3,1041,5201,-1636,12697,2792,-7249
196,3,732,6179,-1176,13251,2840,-6998
197,3,336,7379,-441,13728,2811,-6678
198,3,-568,8028,279,14006,2685,-6466
199,3,-1456,8198,696,14094,2521,-6368
200,3,-2203,7951,1067,14035,2400,-6375
201,3,-2787,7535,1490,13914,2363,-6416
202,3,-3162,7372,2087,13770,2414,-6508
203,3,-3128,7211,2241,13590,2550,-6655
204,3,-2603,7069,2244,13439,2710,-6852
205,3,-2014,6344,2167,13326,2864,-7075
206,3,-1595,5221,1654,13246,3026,-7294
207,3,-1132,4245,911,13272,3213,-7466
208,3,-523,3830,200,13435,3436,-7556
209,3,181,4090,-567,13717,3660,-7562
210,3,583,4564,-1006,14112,3847,-7465
211,3,518,5392,-877,14600,3980,-7237
212,3,109,6437,-495,15084,4015,-6937
213,3,-568,7225,-109,15465,3931,-6672
214,3,-1421,7798,374,15705,3768,-6495
215,3,-2246,7943,862,15787,3575,-6428
216,3,-2869,7822,1462,15732,3424,-6470
217,3,-3462,7679,2387,15582,3352,-6589
218,3,-3865,7435,2857,15368,3393,-6756
219,3,-3902,7082,2756,15133,3503,-6977
220,3,-3381,6508,2429,14956,3635,-7214
221,3,-2537,5483,1898,14861,3772,-7455
222,3,-1728,4413,1289,14873,3918,-7653
223,3,-1036,3723,830,14991,4096,-7779
224,3,-300,3465,253,15195,4300,-7841
225,3,341,3617,-341,15507,4505,-7822
226,3,562,4078,-515,15921,4674,-7694
227,3,344,4702,-467,16393,4784,-7461
228,3,-143,5648,-229,16861,4809,-7160
229,3,-954,6415,90,17266,4730,-6850
230,3,-1865,7216,522,17563,4592,-6587
231,3,-2766,7639,793,17736,4398,-6456
232,3,-3566,7768,1477,17741,4218,-6453
233,3,-4357,7637,2217,17576,4139,-6543
234,3,-4871,7661,2679,17385,4176,-6671
235,3,-4664,7576,2825,17203,4302,-6916
236,3,-4108,7109,2742,17060,4457,-7191
237,3,-3550,6111,2431,16996,4604,-7452
238,3,-3083,4962,1668,17031,4764,-7692
239,3,-2420,4218,992,17204,4965,-7807
240,3,-1691,4099,215,17474,5191,-7822
241,3,-1276,4327,-432,17868,5389,-7723
242,3,-915,4894,-474,18381,5528,-7445
243,3,-971,5798,-272,18903,5577,-7061
244,3,-1511,6685,316,19346,5506,-6683
245,3,-2363,7514,916,19638,5332,-6418
246,3,-3138,7802,1628,19746,5111,-6353
247,3,-4062,7298,2293,19656,4971,-6425
248,3,-4642,6910,2856,19496,4944,-6562
249,3,-4712,6821,3145,19366,5006,-6747
250,3,-4279,6464,3081,19272,5112,-6989
251,3,-3682,5567,2896,19241,5229,-7246
252,3,-3133,4489,2495,19291,5366,-7446
253,3,-2567,3642,2076,19413,5527,-7570
254,3,-1936,3170,1609,19578,5717,-7647
255,3,-1444,3114,948,19827,5917,-7668
256,3,-1083,3302,286,20198,6085,-7577
257,3,-853,3635,97,20657,6220,-7346
258,3,-944,4412,145,21123,6317,-6983
259,3,-1434,5335,312,21544,6307,-6567
260,3,-2254,6243,710,21890,6184,-6216
261,3,-3289,6748,1295,22109,6005,-6002
262,3,-4359,6926,1592,22190,5829,-5932
263,3,-5059,6667,2117,22151,5703,-6001
264,3,-5765,6419,2772,22049,5684,-6127
265,3,-5833,6363,3033,21911,5775,-6307
266,3,-5464,6139,3057,21825,5896,-6557
267,3,-4883,5397,2967,21780,6032,-6822
268,3,-4192,4500,2552,21820,6182,-7056
269,3,-3557,3622,1951,21941,6340,-7234
270,3,-2872,3097,1206,22141,6527,-7329
271,3,-2152,2982,362,22460,6707,-7348
272,3,-1480,3270,-44,22871,6839,-7209
273,3,-1236,3688,-204,23302,6908,-6889
274,3,-1508,4218,-148,23709,6879,-6459
275,3,-2107,5122,330,24044,6786,-5953
276,3,-3100,5894,1100,24313,6587,-5604
277,3,-4268,6245,1859,24487,6374,-5510
278,3,-5371,6095,2556,24486,6255,-5563
279,3,-6115,5826,3006,24363,6264,-5695
280,3,-6514,5652,3339,24266,6359,-5886
281,3,-6096,5451,3292,24243,6490,-6142
282,3,-5437,4836,3138,24293,6628,-6414
283,3,-4748,3962,2764,24427,6755,-6652
284,3,-3926,3062,2193,24637,6900,-6824
285,3,-3072,2360,1576,24913,7062,-6908
286,3,-2404,2070,890,25275,7227,-6898
287,3,-1773,2249,488,25694,7385,-6755
288,3,-1429,2511,263,26116,7495,-6483
289,3,-1661,3040,286,26501,7538,-6103
290,3,-2268,3943,350,26801,7503,-5640
291,3,-3272,4520,468,27055,7361,-5204
292,3,-4718,4906,700,27288,7145,-4859
293,3,-6090,4712,666,27515,6909,-4657
294,3,-7535,4336,205,27705,6677,-4477
295,3,-8759,3976,-471,27837,6515,-4298
296,3,-9723,3484,-1218,27871,6419,-4230
297,3,-10218,3164,-2104,27861,6342,-4210
298,3,-10633,2946,-2809,27886,6271,-4220
299,3,-10939,2771,-3240,27877,6196,-4222
300,3,-11146,2695,-3600,27872,6123,-4241
301,3,-11243,2629,-3909,27853,6055,-4263
302,3,-11294,2564,-4126,27835,5990,-4271
303,3,-11336,2547,-4259,27823,5925,-4270
304,3,-11345,2566,-4387,27813,5861,-4267
305,3,-11343,2585,-4556,27785,5736,-4255
306,3,-11323,2594,-4601,27773,5672,-4244
307,3,-11286,2614,-4659,27763,5610,-4239
308,3,-11260,2611,-4705,27751,5547,-4232
309,3,-11225,2619,-4729,27740,5483,-4225
310,3,-11184,2637,-4762,27728,5419,-4218
311,3,-11137,2646,-4783,27718,5355,-4212
312,3,-11100,2639,-4824,27706,5291,-4209
313,3,-11047,2646,-4837,27694,5226,-4203
314,3,-11005,2671,-4867,27684,5160,-4198
315,3,-10961,2678,-4893,27673,5094,-4196
316,3,-10913,2687,-4934,27661,5028,-4192
317,3,-10870,2703,-4960,27651,4961,-4190
318,3,-10824,2712,-4991,27641,4895,-4189
319,3,-10776,2718,-5023,27630,4828,-4186
320,3,-10727,2744,-5052,27619,4762,-4182
321,3,-10669,2746,-5081,27608,4696,-4178
322,3,-10612,2763,-5100,27595,4628,-4173
323,3,-10522,2780,-5155,27571,4496,-4164
