Unnamed: 0,0,1,2,3,4,5,6
15,2,2105,323,-4573,-1447,-3051,-993
16,2,3607,824,-4596,-1173,-3106,-1088
17,2,4323,2384,-3888,-794,-3269,-1064
18,2,4689,3427,-3001,-553,-3530,-926
19,2,4092,3853,-1957,-510,-3829,-814
20,2,3290,4259,-917,-575,-3986,-745
21,2,2448,4404,184,-739,-3979,-738
22,2,1889,4177,897,-952,-3812,-826
23,2,1667,3774,1007,-1139,-3570,-1026
24,2,1855,3062,849,-1262,-3338,-1328
25,2,2082,2271,197,-1291,-3106,-1673
26,2,2807,1701,-1026,-1209,-2905,-1989
27,2,3837,1318,-2309,-1034,-2781,-2264
28,2,4827,1335,-3176,-755,-2744,-2468
29,2,5402,2011,-3289,-384,-2774,-2559
30,2,5442,3124,-2729,21,-2864,-2551
31,2,5146,4221,-1884,350,-3014,-2465
32,2,4489,4648,-1313,539,-3198,-2389
33,2,3631,4852,-666,566,-3365,-2366
34,2,2542,5076,56,502,-3428,-2374
35,2,917,4921,817,351,-3382,-2401
36,2,233,4219,1153,197,-3200,-2455
37,2,241,3823,1279,80,-2956,-2591
38,2,684,3367,1162,3,-2700,-2793
39,2,1318,2663,493,-35,-2457,-3035
40,2,2162,1865,-480,-7,-2246,-3298
41,2,3069,1442,-1457,102,-2054,-3536
42,2,4063,1213,-2475,268,-1890,-3724
43,2,4894,1305,-3510,515,-1793,-3876
44,2,5218,2009,-3883,900,-1791,-3946
45,2,4882,3824,-3159,1366,-1862,-3870
46,2,4562,5417,-2001,1725,-1972,-3735
47,2,3803,6196,-1363,1896,-2118,-3641
48,2,2996,6497,-940,1901,-2254,-3609
49,2,2177,6524,133,1806,-2264,-3557
50,2,1172,6294,877,1641,-2154,-3561
51,2,707,6084,1213,1477,-1990,-3677
52,2,975,5566,1265,1338,-1786,-3877
53,2,1576,4784,980,1245,-1578,-4131
54,2,1950,3619,-109,1219,-1383,-4400
55,2,2398,2643,-1127,1300,-1201,-4640
56,2,3054,2210,-1992,1460,-1022,-4805
57,2,3729,2202,-2807,1680,-882,-4930
58,2,4265,2615,-3154,2015,-782,-5003
59,2,4365,4145,-3232,2455,-710,-4947
60,2,4267,5781,-2605,2854,-719,-4829
61,2,3752,6801,-2036,3091,-822,-4661
62,2,2844,7327,-1643,3208,-979,-4515
63,2,1991,7470,-1172,3196,-1113,-4473
64,2,1096,7504,-448,3112,-1167,-4477
65,2,331,7361,267,2971,-1108,-4516
66,2,-92,7115,609,2840,-974,-4639
67,2,152,6513,817,2748,-795,-4838
68,2,827,5693,700,2699,-600,-5071
69,2,1400,4541,257,2686,-420,-5310
70,2,1872,3369,-519,2737,-242,-5523
71,2,2435,2586,-1109,2862,-59,-5667
72,2,3084,2319,-1648,3039,120,-5756
73,2,3528,2601,-2269,3285,284,-5787
74,2,3771,3197,-2695,3621,410,-5767
75,2,3621,4680,-2498,4029,481,-5640
76,2,3294,6100,-2322,4378,448,-5434
77,2,2439,6869,-1693,4580,255,-5301
78,2,1204,7366,-876,4664,69,-5219
79,2,122,7729,150,4602,-56,-5203
80,2,-625,7622,1155,4422,-53,-5266
81,2,-1349,7471,1721,4213,47,-5406
82,2,-1141,6765,1544,4049,188,-5640
83,2,-841,5696,1232,3973,354,-5938
84,2,-168,4557,535,4019,553,-6185
85,2,469,3750,-195,4154,757,-6361
86,2,1307,3378,-932,4336,957,-6482
87,2,2091,3470,-1675,4569,1143,-6534
88,2,2665,3789,-2103,4880,1291,-6505
89,2,2752,4711,-2158,5270,1409,-6357
90,2,2478,6043,-2016,5671,1448,-6128
91,2,1789,7318,-1212,5939,1359,-5911
92,2,947,7983,-777,6060,1248,-5743
93,2,194,8153,-406,6029,1080,-5702
94,2,-602,7957,453,5928,1013,-5722
95,2,-1276,7665,1048,5799,1085,-5787
