Unnamed: 0,0,1,2,3,4,5,6
14,2,-3444,1816,-1314,-1383,-3357,-757
15,2,-2202,937,-1786,-1512,-3032,-959
16,2,-611,81,-2724,-1507,-2768,-1150
17,2,1091,-466,-3532,-1382,-2584,-1317
18,2,2698,-388,-4045,-1181,-2474,-1480
19,2,3840,409,-4212,-899,-2457,-1608
20,2,4496,1363,-4025,-584,-2547,-1695
21,2,4447,2513,-3497,-286,-2752,-1691
22,2,3969,3583,-2435,-67,-3013,-1616
23,2,3104,4351,-1274,20,-3282,-1516
24,2,2209,4170,-328,-87,-3465,-1541
25,2,1177,4113,665,-240,-3444,-1559
26,2,356,4060,1274,-444,-3271,-1634
27,2,12,3815,1371,-622,-3010,-1820
28,2,160,3451,839,-711,-2727,-2075
29,2,918,2491,-195,-693,-2478,-2349
30,2,1806,1707,-1319,-561,-2258,-2625
31,2,2780,1479,-2399,-303,-2050,-2845
32,2,3769,1990,-3297,41,-1881,-3002
33,2,4389,2919,-3688,397,-1840,-3090
34,2,4505,3797,-3275,727,-1959,-3122
35,2,4046,4831,-2516,990,-2164,-3057
36,2,3176,5496,-1927,1142,-2392,-2970
37,2,2182,5897,-1111,1152,-2615,-2920
38,2,1178,5986,-479,1034,-2737,-2892
39,2,434,5546,-29,869,-2731,-2878
40,2,25,5455,519,691,-2623,-2941
41,2,188,5113,888,527,-2426,-3101
42,2,580,4843,887,418,-2180,-3356
43,2,1189,3955,364,393,-1949,-3594
44,2,1925,2755,-515,427,-1763,-3857
45,2,2571,1896,-1258,561,-1583,-4080
46,2,3204,1647,-1804,767,-1376,-4238
47,2,3912,1921,-2524,1019,-1172,-4376
48,2,4425,2630,-3280,1351,-1039,-4481
49,2,4494,3834,-3459,1739,-1020,-4522
50,2,4039,5197,-2894,2100,-1137,-4462
51,2,3200,6116,-1969,2352,-1360,-4363
52,2,2029,6642,-1160,2497,-1567,-4261
53,2,732,6778,-585,2503,-1730,-4224
54,2,-197,6593,-466,2399,-1819,-4229
55,2,-866,6369,-253,2269,-1817,-4268
56,2,-1250,6050,414,2146,-1714,-4325
57,2,-1519,5893,1166,2044,-1513,-4454
58,2,-1397,5665,1382,1974,-1281,-4633
59,2,-732,5012,846,1945,-1037,-4853
60,2,145,4136,-113,1972,-811,-5083
61,2,1137,3273,-870,2086,-593,-5287
62,2,2024,2860,-1696,2271,-388,-5473
63,2,2889,2866,-2451,2541,-220,-5604
64,2,3441,3391,-2600,2869,-119,-5651
65,2,3824,4178,-2272,3225,-55,-5584
66,2,3621,5260,-1664,3564,-42,-5447
67,2,3194,6044,-1126,3795,-90,-5303
68,2,2457,6669,-1056,3932,-205,-5173
69,2,1439,7097,-480,3959,-381,-5115
70,2,633,7085,60,3888,-502,-5072
71,2,130,6863,524,3766,-568,-5091
72,2,-330,6757,1124,3642,-535,-5158
73,2,-499,6572,1440,3516,-419,-5266
74,2,-117,6149,1500,3423,-252,-5424
75,2,513,5373,1146,3372,-67,-5611
76,2,1108,4350,599,3382,113,-5800
77,2,1633,3573,10,3454,286,-5948
78,2,2172,2865,-461,3574,462,-6066
79,2,2631,2546,-1004,3756,654,-6142
80,2,2990,2761,-1539,4009,841,-6178
81,2,3125,3338,-1899,4306,977,-6161
82,2,2870,4212,-2118,4649,1040,-6071
83,2,2233,5590,-1718,5006,989,-5897
84,2,1384,6885,-920,5249,809,-5712
85,2,455,7681,-116,5298,565,-5615
86,2,-322,7680,422,5181,362,-5593
87,2,-964,7622,690,4990,265,-5613
88,2,-1237,7394,911,4803,270,-5701
89,2,-1260,7073,1236,4699,366,-5846
90,2,-775,6736,1639,4654,510,-6020
91,2,-416,6062,1904,4632,694,-6219
92,2,-81,5095,1454,4651,904,-6434
93,2,348,4214,624,4751,1116,-6632
94,2,1028,3753,55,4930,1328,-6783
95,2,1597,3644,-551,5133,1534,-6894
96,2,2142,3787,-1234,5380,1734,-6935
97,2,2469,4074,-1722,5659,1868,-6916
98,2,2371,4801,-1756,5986,1926,-6806
99,2,1963,5891,-1403,6347,1902,-6596
100,2,1081,7220,-564,6633,1766,-6343
101,2,103,7721,434,6716,1539,-6207
102,2,-724,7820,1017,6664,1381,-6126
103,2,-1588,7795,1377,6538,1323,-6163
104,2,-2208,7851,1867,6394,1345,-6268
105,2,-2321,7579,2033,6250,1453,-6404
106,2,-1797,7139,1976,6127,1597,-6593
107,2,-1218,6220,1620,6042,1753,-6818
108,2,-567,5107,1063,6037,1911,-7041
109,2,161,4239,462,6123,2089,-7240
110,2,1229,3347,-554,6450,2491,-7449
111,2,1519,3445,-1370,6724,2692,-7452
112,2,1707,4196,-1690,7097,2873,-7357
113,2,1505,5425,-1584,7513,2967,-7143
114,2,711,6817,-1119,7885,2914,-6897
115,2,-165,7751,-199,8130,2767,-6671
116,2,-1290,8337,357,8207,2596,-6535
117,2,-2073,8321,850,8128,2420,-6549
118,2,-2753,8080,1374,8006,2357,-6608
119,2,-3230,7849,2026,7890,2423,-6701
120,2,-3192,7646,2293,7786,2553,-6862
121,2,-3019,7037,2437,7717,2711,-7073
122,2,-2505,6353,2267,7715,2894,-7307
