Unnamed: 0,0,1,2,3,4,5,6
0,1,5549,-5097,-5966,-2557,-7503,-2968
1,1,6894,-4656,-7776,-2013,-7211,-3121
2,1,8475,-2975,-9029,-1325,-7079,-3155
3,1,9464,-428,-8441,-779,-7127,-3318
4,1,9636,2497,-6241,-764,-7264,-3853
5,1,9441,3093,-3540,-1362,-7440,-4192
6,1,8558,1453,-1534,-2051,-7458,-4224
7,1,8149,-1395,-1256,-2447,-7278,-4086
8,1,7833,-3561,-2023,-2523,-6969,-3997
9,1,7792,-4688,-3364,-2450,-6633,-4006
10,1,7766,-5374,-4875,-2254,-6299,-4039
11,1,7885,-5576,-6624,-1939,-5962,-4020
12,1,8116,-5437,-8311,-1543,-5647,-3944
13,1,8829,-4785,-9691,-1079,-5394,-3899
14,1,9516,-2855,-10211,-498,-5228,-3831
15,1,10185,-299,-9767,8,-5206,-3817
16,1,10096,2896,-7228,164,-5321,-4077
17,1,8884,1927,-2907,-927,-5507,-4522
18,1,7827,-1342,-3278,-1263,-5272,-4480
19,1,6824,-3428,-4572,-1305,-4882,-4350
20,1,6020,-4739,-6652,-1199,-4475,-4263
21,1,5589,-5738,-8501,-978,-4116,-4266
22,1,6025,-5591,-9899,-593,-3814,-4261
23,1,6671,-4290,-11135,-100,-3541,-4197
24,1,7346,-2371,-11700,423,-3395,-4012
25,1,8094,164,-10780,845,-3376,-3963
26,1,8551,2607,-8813,1049,-3481,-3938
27,1,8541,3414,-6268,812,-3632,-4225
28,1,8214,2106,-4273,422,-3657,-4331
29,1,8095,245,-3710,128,-3558,-4337
30,1,7688,-1559,-3755,-67,-3427,-4364
31,1,7249,-3070,-4166,-174,-3243,-4432
32,1,6716,-4085,-5216,-214,-3011,-4478
33,1,6415,-4991,-6699,-173,-2757,-4472
34,1,6335,-5614,-8040,-22,-2489,-4464
35,1,6428,-5482,-9097,236,-2228,-4430
36,1,6777,-4838,-9799,586,-1998,-4345
37,1,7150,-3430,-10433,1025,-1809,-4131
38,1,7174,-1191,-9746,1445,-1763,-4039
39,1,7286,1294,-8219,1732,-1805,-4019
40,1,7193,3098,-6326,1792,-1906,-4002
41,1,6997,3442,-4653,1609,-2037,-4091
42,1,6650,2843,-2918,1298,-2109,-4198
43,1,6377,1158,-1812,943,-2053,-4274
44,1,6110,-1078,-1846,700,-1869,-4284
45,1,5227,-2741,-2750,574,-1617,-4331
46,1,4976,-4168,-4588,552,-1341,-4357
47,1,4959,-5008,-6617,620,-1076,-4377
48,1,5092,-5002,-7992,813,-839,-4364
49,1,5618,-4295,-8643,1073,-675,-4334
50,1,6499,-3144,-9178,1387,-515,-4185
51,1,7015,-1459,-9718,1730,-381,-3890
52,1,7218,1198,-9203,1999,-422,-3809
53,1,6721,2427,-5091,1747,-686,-4103
54,1,6174,1301,-3457,1500,-712,-4167
55,1,5557,-471,-2788,1253,-643,-4193
56,1,5475,-2415,-2692,1072,-461,-4173
57,1,4974,-3625,-3051,977,-219,-4197
58,1,4381,-4313,-4069,930,43,-4243
59,1,4069,-5132,-5787,961,294,-4309
60,1,4401,-5842,-7689,1060,538,-4346
61,1,4504,-5465,-9057,1263,756,-4287
62,1,4549,-4560,-9631,1537,905,-4140
63,1,5249,-2778,-10161,1850,1008,-3846
64,1,5476,-366,-9698,2158,1017,-3617
65,1,5088,2078,-7209,2327,893,-3631
66,1,5048,2635,-5057,2191,758,-3742
67,1,4611,1767,-3346,1926,708,-3891
68,1,4206,431,-2649,1604,760,-3952
69,1,4050,-1568,-2533,1380,922,-4029
70,1,3688,-3109,-3228,1262,1127,-4098
71,1,3240,-4180,-4220,1193,1351,-4178
72,1,3022,-5251,-5517,1189,1582,-4256
73,1,2797,-5746,-6955,1279,1837,-4289
74,1,3193,-5891,-8424,1431,2110,-4249
75,1,3624,-5202,-9331,1659,2309,-4122
76,1,4005,-3886,-9519,1922,2433,-3930
77,1,4369,-2291,-9690,2162,2536,-3613
78,1,4581,-486,-9520,2375,2574,-3287
79,1,4469,1705,-8092,2561,2507,-3155
80,1,4386,3184,-5872,2535,2377,-3207
81,1,4059,3198,-4434,2325,2275,-3404
82,1,3413,2078,-3293,2030,2255,-3623
83,1,3140,-52,-3023,1710,2330,-3819
84,1,2759,-2342,-3292,1525,2506,-3981
85,1,2399,-3838,-4133,1430,2721,-4077
86,1,1589,-4956,-5200,1411,2962,-4168
87,1,1174,-5666,-6669,1456,3231,-4204
88,1,1127,-6353,-8054,1576,3517,-4178
89,1,1444,-6144,-9131,1775,3777,-4044
90,1,2751,-3484,-9520,2176,4074,-3475
91,1,3315,-1906,-8698,2348,4096,-3168
92,1,3358,-492,-7478,2517,4031,-3007
93,1,3428,772,-6518,2568,3965,-2880
94,1,2939,1324,-5632,2518,3856,-2921
95,1,2651,1170,-5050,2378,3712,-3038
96,1,2191,622,-4615,2249,3535,-3106
97,1,1507,320,-4004,2119,3290,-3013
98,1,186,328,-2963,2064,2970,-2845
99,1,-1574,817,-1638,2079,2610,-2587
100,1,-3772,1398,-1095,2154,2216,-2377
101,1,-5409,1695,-1231,2236,1856,-2182
102,1,-6274,1906,-1487,2323,1606,-1986
103,1,-6884,2043,-2297,2378,1449,-1883
104,1,-7105,1751,-3371,2378,1345,-1925
105,1,-7448,1399,-4357,2340,1264,-1960
106,1,-7557,1196,-5023,2322,1195,-1971
107,1,-7701,1112,-5507,2306,1136,-1971
108,1,-7773,992,-5856,2286,1071,-1977
109,1,-7814,920,-6121,2266,1007,-1986
110,1,-7839,834,-6277,2248,945,-1996
111,1,-7829,801,-6374,2231,885,-1998
112,1,-7787,817,-6438,2213,824,-1998
113,1,-7750,830,-6463,2194,761,-2002
114,1,-7703,829,-6477,2174,696,-2007
115,1,-7652,856,-6485,2159,629,-2014
116,1,-7596,877,-6488,2144,561,-2023
117,1,-7546,880,-6492,2127,494,-2033
118,1,-7485,882,-6487,2110,426,-2037
119,1,-7428,914,-6475,2096,358,-2038
120,1,-7368,933,-6473,2082,288,-2039
121,1,-7306,950,-6453,2068,218,-2046
122,1,-7250,964,-6457,2054,148,-2055
123,1,-7190,966,-6465,2040,78,-2062
124,1,-7144,966,-6469,2026,10,-2065
125,1,-7097,977,-6480,2012,-56,-2066
126,1,-7034,986,-6468,1999,-124,-2067
127,1,-6916,1002,-6442,1972,-259,-2076
128,1,-6860,1010,-6448,1959,-328,-2083
129,1,-6805,1006,-6447,1945,-398,-2091
130,1,-6746,1007,-6466,1932,-466,-2097
