Unnamed: 0,0,1,2,3,4,5,6
15,2,-5985,282,184,-681,-5018,-1864
16,2,-6671,261,105,-836,-4586,-1965
17,2,-6009,-477,-952,-978,-4119,-2048
18,2,-4383,-1589,-2596,-1074,-3693,-2162
19,2,-2519,-2902,-4824,-1090,-3300,-2259
20,2,-430,-4457,-7241,-972,-2934,-2228
21,2,1349,-5299,-8751,-722,-2608,-2097
22,2,3137,-5072,-9726,-365,-2357,-2010
23,2,5059,-3647,-10735,46,-2192,-1834
24,2,6240,-1443,-10981,449,-2186,-1629
25,2,6292,1341,-8656,701,-2423,-1833
26,2,5629,1432,-5037,381,-2568,-2566
27,2,5517,-3,-3833,22,-2480,-2610
28,2,5017,-2033,-3086,-259,-2308,-2698
29,2,4764,-4002,-3286,-439,-2052,-2724
30,2,4751,-5041,-4257,-482,-1725,-2737
31,2,4640,-5782,-5645,-476,-1409,-2760
32,2,4558,-6410,-7293,-379,-1114,-2778
33,2,4854,-6678,-8637,-179,-846,-2783
34,2,5258,-6055,-9765,106,-622,-2683
35,2,6143,-4534,-10612,414,-478,-2501
36,2,7127,-2646,-10606,714,-469,-2272
37,2,6935,-651,-8683,960,-564,-2378
38,2,6986,517,-6909,923,-662,-2371
39,2,6860,746,-5190,710,-722,-2427
40,2,6542,-222,-4066,377,-694,-2470
41,2,5782,-1765,-3536,92,-545,-2581
42,2,5304,-3616,-4014,-73,-276,-2627
43,2,4796,-4930,-5303,-111,28,-2620
44,2,4550,-5664,-6491,-94,344,-2581
45,2,4530,-6411,-7994,-2,660,-2506
46,2,4609,-6647,-9324,203,942,-2392
47,2,4898,-5911,-10304,466,1169,-2203
48,2,5423,-4424,-10787,724,1268,-1915
49,2,5691,-2927,-9905,944,1225,-1654
50,2,5674,-942,-8410,1117,1144,-1428
51,2,5889,986,-7402,1151,1028,-1384
52,2,5487,1219,-5526,960,942,-1564
53,2,4991,171,-4189,643,979,-1730
54,2,4517,-1649,-3657,343,1148,-1846
55,2,3902,-3803,-4211,120,1385,-1918
56,2,3166,-6413,-6353,23,1918,-1975
57,2,3281,-6816,-7588,148,2190,-1909
58,2,3863,-6460,-8958,330,2399,-1734
59,2,4446,-5332,-9402,547,2503,-1513
60,2,4733,-3895,-8983,768,2513,-1297
61,2,4822,-2290,-8101,962,2452,-1095
62,2,4633,-642,-6722,1108,2354,-1024
63,2,4517,681,-5471,1114,2280,-986
64,2,4314,1285,-3900,997,2227,-1027
65,2,3957,997,-2773,766,2223,-1205
66,2,3315,-207,-2208,477,2318,-1477
67,2,2775,-2342,-2925,209,2537,-1744
68,2,2128,-4582,-4598,40,2821,-1922
69,2,1993,-6058,-6356,52,3115,-1965
70,2,2202,-6443,-7953,199,3357,-1851
71,2,2483,-6071,-8450,400,3499,-1620
72,2,3091,-4792,-8632,610,3556,-1364
73,2,3619,-3260,-8332,784,3571,-1056
74,2,3881,-1322,-8072,932,3535,-755
75,2,3650,552,-6457,1041,3400,-811
76,2,3387,1028,-4827,940,3299,-986
77,2,2759,364,-3240,769,3279,-1336
78,2,2573,-1377,-2717,561,3420,-1640
79,2,2273,-3079,-3066,374,3619,-1850
80,2,1545,-4565,-3795,269,3834,-2059
81,2,1290,-5781,-5325,222,4116,-2156
82,2,1030,-6646,-6750,206,4441,-2146
83,2,1002,-7066,-8522,266,4786,-2002
84,2,1326,-6869,-9376,397,4987,-1804
85,2,1998,-5876,-9322,582,5032,-1574
86,2,2614,-4704,-8904,701,5065,-1285
87,2,2884,-3381,-8629,776,5074,-946
88,2,2940,-1726,-7687,880,4994,-650
89,2,2691,111,-6302,966,4861,-489
90,2,2468,927,-4634,916,4743,-632
91,2,2207,612,-2993,730,4706,-882
92,2,1978,-521,-2251,482,4772,-1190
93,2,2005,-2377,-2489,261,4895,-1498
94,2,1220,-4042,-2807,177,5042,-1812
95,2,741,-5251,-3763,79,5286,-1991
96,2,242,-6436,-5164,36,5595,-2071
97,2,218,-6918,-6616,71,5897,-2015
98,2,486,-6843,-7815,117,6144,-1845
99,2,997,-6561,-8599,171,6321,-1595
100,2,1250,-5794,-8842,199,6442,-1167
101,2,1457,-4446,-8923,221,6474,-631
102,2,1949,-2262,-8416,336,6377,-200
103,2,1636,-180,-6446,486,6182,-168
104,2,1210,78,-4145,447,6060,-473
105,2,1019,-918,-2772,257,6075,-792
106,2,912,-2394,-2188,29,6183,-1064
107,2,463,-3564,-2204,-167,6339,-1345
108,2,16,-5019,-2738,-313,6536,-1604
109,2,-143,-6228,-3750,-404,6752,-1797
110,2,-134,-7047,-4729,-469,6976,-1928
111,2,-354,-7526,-5692,-467,7199,-1924
112,2,-408,-7615,-6815,-471,7426,-1752
113,2,38,-7226,-7743,-464,7650,-1415
114,2,439,-6027,-8344,-490,7788,-880
115,2,947,-4276,-8257,-446,7776,-379
116,2,995,-2264,-6949,-209,7626,-103
117,2,764,-816,-5167,-15,7470,-124
118,2,579,-283,-3543,-54,7366,-347
119,2,6,-778,-2190,-191,7326,-729
120,2,-133,-2138,-1426,-395,7377,-1119
121,2,-2,-3930,-1375,-578,7499,-1465
122,2,-106,-5067,-1586,-667,7644,-1761
123,2,-314,-6012,-2414,-684,7814,-1965
124,2,-636,-6887,-3620,-677,7995,-2048
125,2,-1084,-6885,-4837,-596,8132,-1976
126,2,-1415,-6168,-5700,-437,8136,-1799
127,2,-1612,-5050,-5648,-271,8005,-1496
128,2,-1583,-3410,-4768,-81,7787,-1037
129,2,-2204,-1321,-3534,113,7488,-460
130,2,-3269,450,-2405,353,7100,29
131,2,-4879,1493,-1699,585,6677,415
132,2,-6625,1850,-1725,816,6285,654
133,2,-8123,1613,-2004,1059,5948,694
134,2,-9167,998,-2320,1219,5710,589
135,2,-9825,367,-2879,1272,5574,553
136,2,-10235,-52,-3639,1287,5498,528
137,2,-10573,-354,-4255,1301,5434,501
138,2,-10781,-648,-4719,1294,5371,476
139,2,-10914,-873,-5083,1284,5308,451
140,2,-10998,-1056,-5326,1287,5240,418
141,2,-11022,-1124,-5501,1287,5174,402
142,2,-11081,-1165,-5624,1279,5108,389
143,2,-11079,-1188,-5716,1275,5042,373
144,2,-11056,-1180,-5801,1275,4977,356
145,2,-11031,-1186,-5855,1274,4914,341
146,2,-11003,-1192,-5911,1272,4849,326
147,2,-10968,-1177,-5948,1269,4783,312
148,2,-10952,-1168,-5980,1267,4717,300
149,2,-10895,-1160,-6026,1265,4651,286
150,2,-10801,-1140,-6067,1259,4517,266
151,2,-10755,-1138,-6092,1256,4450,255
152,2,-10695,-1145,-6136,1252,4382,247
153,2,-10652,-1112,-6140,1249,4314,239
154,2,-10593,-1096,-6181,1246,4245,230
155,2,-10540,-1093,-6200,1244,4176,220
156,2,-10494,-1074,-6230,1241,4108,209
157,2,-10445,-1068,-6265,1236,4040,199
158,2,-10407,-1061,-6310,1233,3973,189
159,2,-10350,-1044,-6348,1231,3904,179
160,2,-10299,-1031,-6405,1228,3837,170
161,2,-10245,-1026,-6430,1224,3768,162
162,2,-10190,-1000,-6465,1222,3700,155
163,2,-10147,-989,-6490,1218,3631,148
164,3,-12658,-173,-1416,1696,2876,-876
165,3,-13592,178,-1379,1723,3237,-988
166,3,-12996,-95,-1823,1662,3653,-1191
167,3,-11377,-1114,-2676,1618,4056,-1469
168,3,-9230,-2566,-3778,1592,4410,-1717
169,3,-7344,-4123,-4998,1620,4737,-1899
170,3,-5559,-5629,-6329,1693,5061,-1944
171,3,-2496,-5889,-8624,2010,5607,-1550
172,3,-616,-4830,-9522,2172,5744,-1137
173,3,450,-3130,-9511,2344,5728,-663
174,3,502,-742,-7799,2634,5532,-486
175,3,744,653,-6117,2833,5332,-813
176,3,289,594,-3691,2685,5243,-1214
177,3,-308,-813,-2249,2480,5309,-1662
178,3,-538,-2843,-2207,2253,5508,-1970
179,3,-427,-4559,-2852,2128,5756,-2187
180,3,-696,-5514,-3647,2139,6002,-2360
181,3,-747,-6104,-4852,2171,6232,-2445
