Unnamed: 0,0,1,2,3,4,5,6
0,1,-4069,1064,1487,-486,-7410,-1920
1,1,-4872,1518,1190,-769,-6992,-2058
2,1,-4729,912,232,-1024,-6529,-2150
3,1,-3601,-544,-1498,-1184,-6059,-2258
4,1,-1903,-2308,-3570,-1171,-5635,-2376
5,1,21,-4232,-6215,-963,-5222,-2415
6,1,1827,-5032,-8217,-609,-4845,-2420
7,1,3914,-4458,-10090,-143,-4574,-2376
8,1,6305,-2485,-11412,410,-4453,-2245
9,1,7321,-110,-10511,837,-4561,-2195
10,1,7632,2108,-8385,983,-4747,-2346
11,1,7998,3054,-6254,769,-4927,-2493
12,1,7507,2557,-3849,258,-5017,-2629
13,1,7128,52,-2548,-223,-4906,-2685
14,1,6531,-2581,-2416,-461,-4627,-2656
15,1,6220,-4331,-3505,-519,-4285,-2672
16,1,5822,-5512,-5211,-452,-3942,-2721
17,1,5840,-6117,-7150,-276,-3600,-2724
18,1,6076,-6171,-8761,-49,-3327,-2740
19,1,6561,-5863,-10362,247,-3093,-2684
20,1,7337,-5282,-11722,588,-2892,-2539
21,1,8127,-3829,-12755,1024,-2797,-2331
22,1,8191,-801,-11789,1458,-2909,-2248
23,1,8363,1158,-9252,1506,-3080,-2307
24,1,8358,1517,-6574,1348,-3189,-2283
25,1,8174,891,-4954,1090,-3225,-2301
26,1,7749,-646,-3538,821,-3151,-2256
27,1,7330,-2105,-3059,598,-2958,-2026
28,1,6990,-4164,-3460,396,-2701,-1996
29,1,6601,-5384,-4457,324,-2430,-2040
30,1,6344,-6346,-6084,350,-2160,-2106
31,1,6217,-6746,-7725,468,-1890,-2106
32,1,6340,-6667,-8937,647,-1658,-2059
33,1,7284,-6116,-9749,867,-1467,-1977
34,1,7796,-5584,-10154,1090,-1289,-1823
35,1,7900,-4754,-10547,1328,-1173,-1627
36,1,8146,-3603,-10882,1557,-1121,-1374
37,1,8093,-2032,-10405,1784,-1158,-1137
38,1,7767,39,-9193,1976,-1291,-1007
39,1,7661,1358,-7192,1938,-1450,-1047
40,1,7241,1397,-5054,1720,-1526,-1092
41,1,7040,210,-3719,1419,-1468,-1170
42,1,6638,-1369,-3286,1151,-1326,-1292
43,1,6180,-3045,-3716,933,-1152,-1449
44,1,5859,-4766,-4814,795,-953,-1599
45,1,5175,-6259,-6456,799,-703,-1706
46,1,4969,-6973,-7983,940,-436,-1712
47,1,5137,-7165,-9168,1165,-216,-1663
48,1,5580,-6570,-10235,1457,-59,-1540
49,1,6239,-4928,-10787,1779,-1,-1337
50,1,6356,-2439,-10147,2091,-53,-1138
51,1,6547,-191,-8681,2224,-169,-1079
52,1,6487,999,-6752,2155,-288,-1152
53,1,6208,931,-4987,1913,-343,-1233
54,1,5875,31,-4016,1599,-310,-1283
55,1,5712,-1719,-3421,1300,-201,-1349
56,1,5061,-3067,-3371,1083,-20,-1436
57,1,4327,-4768,-3927,942,217,-1555
58,1,3741,-6015,-4977,867,510,-1640
59,1,3299,-7042,-6367,890,811,-1681
60,1,3336,-7563,-7680,1000,1083,-1701
61,1,3459,-7938,-8795,1170,1322,-1658
62,1,3584,-7654,-9764,1407,1539,-1532
63,1,3974,-6500,-10996,1677,1709,-1289
64,1,4580,-4539,-11670,1955,1740,-992
65,1,4973,-1953,-10189,2206,1592,-815
66,1,4888,-141,-8075,2280,1421,-884
67,1,4931,316,-6105,2118,1328,-922
68,1,4922,232,-4759,1860,1311,-926
69,1,4531,-783,-3635,1573,1357,-1021
70,1,4029,-2122,-3166,1280,1468,-1146
71,1,3523,-4044,-3271,1068,1677,-1339
72,1,2672,-5375,-4150,947,1975,-1448
73,1,1801,-6595,-5381,896,2312,-1509
74,1,1424,-7824,-6928,912,2646,-1522
75,1,1309,-8469,-8238,1012,2951,-1479
76,1,1568,-8435,-9387,1167,3215,-1336
77,1,2130,-7926,-10236,1355,3442,-1112
78,1,2932,-6627,-10942,1516,3619,-738
79,1,3193,-5152,-10815,1649,3680,-308
80,1,3427,-3513,-10363,1806,3637,-2
81,1,3618,-1162,-9368,1942,3499,215
